symbol,timeframe,scenario,entryAt,direction,bigbar,touchStatus,touchNetR,closeStatus,closeNetR,confirmStatus,confirmNetR
SOL/USDT,1h,ote,1740834000000,long,false,entered,0.26811354255018444,entered,0.2466529069767448,entered,0.1668902040816335
SOL/USDT,1h,ote,1740812400000,long,false,entered,0.2688363483872805,entered,0.2596384070796461,entered,0.1711450905101481
SOL/USDT,1h,ote,1740985200000,long,false,entered,-1.0034620333826532,entered,-1.005494761255116,entered,-1.005494761255116
SOL/USDT,1h,deep,1741028400000,long,false,entered,-1.006911932562213,entered,-1.0114941031941032,entered,-1.0100224403183022
SOL/USDT,1h,ote,1741168800000,short,false,entered,0.2705117814770533,entered,0.31120079239302645,entered,0.25361818181818185
SOL/USDT,1h,ote,1742353200000,short,false,entered,0.26052775404440265,missed-tp,0,missed-tp,0
SOL/USDT,1h,deep,1742382000000,short,false,entered,-1.0562407512368512,entered,-1.093035384615385,entered,-1.0598245033112583
SOL/USDT,1h,ote,1742407200000,long,false,entered,0.264509059484372,missed-tp,0,missed-tp,0
SOL/USDT,1h,deep,1742572800000,long,false,entered,1.6020547663736089,entered,0.6933910931174077,entered,0.6933910931174077
SOL/USDT,1h,ote,1743040800000,short,false,entered,0.2646699625419103,entered,0.1379766089108925,entered,0.15657358490566117
SOL/USDT,1h,ote,1743516000000,long,false,entered,0.2577285349140425,missed-tp,0,missed-tp,0
SOL/USDT,1h,deep,1743559200000,long,false,entered,1.5881032158178974,entered,1.0461208530805723,entered,0.9359780269058292
SOL/USDT,1h,ote,1743624000000,long,false,entered,0.26225405711054595,missed-tp,0,missed-tp,0
SOL/USDT,1h,deep,1743627600000,long,false,entered,-1.0444408376963352,entered,-1.0906572916666666,missed-stop,0
SOL/USDT,1h,ote,1744218000000,short,false,entered,0.2701555446137722,missed-tp,0,missed-tp,0
SOL/USDT,1h,ote,1744297200000,long,false,entered,0.2674991706325121,entered,0.4243604567307707,entered,0.29226652126499464
SOL/USDT,1h,ote,1744916400000,long,false,entered,0.2661007170946122,missed-tp,0,missed-tp,0
SOL/USDT,1h,ote,1745265600000,short,false,entered,0.2633125338586562,entered,0.24015121951219398,entered,0.15389591527987662
SOL/USDT,1h,deep,1745305200000,short,false,entered,-1.0433483870967744,entered,-1.0631694267515928,entered,-1.0486965517241378
SOL/USDT,1h,ote,1745596800000,long,false,entered,-1.0194244486853268,entered,-1.0282929347826089,entered,-1.0347744966442953
SOL/USDT,1h,deep,1745665200000,long,false,entered,-1.0397560645724258,entered,-1.0607840236686392,entered,-1.0529066838046275
SOL/USDT,1h,ote,1745834400000,long,false,entered,0.2592156296838533,missed-tp,0,missed-tp,0
SOL/USDT,1h,deep,1745852400000,long,false,entered,1.5911630495589046,entered,2.377261538461545,entered,1.34858189300411
SOL/USDT,1h,ote,1746054000000,short,false,entered,0.26614926818669743,entered,0.23313807574206694,entered,0.3975584686774943
SOL/USDT,1h,deep,1746082800000,short,false,entered,-1.0433821244292312,entered,-1.0581191780821917,entered,-1.1270916666666662
SOL/USDT,1h,ote,1746943200000,long,false,entered,0.2620851964167453,missed-tp,0,missed-tp,0
SOL/USDT,1h,deep,1746972000000,long,false,entered,1.59706744603027,entered,0.9467180995475147,entered,0.9467180995475147
SOL/USDT,1h,ote,1747119600000,short,false,entered,-1.0166769882364615,entered,-1.024676223776224,entered,-1.0331237017310253
SOL/USDT,1h,deep,1747152000000,short,false,entered,-1.0345259496174313,entered,-1.0508245436105477,missed-stop,0
SOL/USDT,1h,ote,1748984400000,long,true,entered,0.26151714684396443,entered,0.7136380281690058,entered,0.38508368121441816
SOL/USDT,1h,deep,1749074400000,long,false,entered,-1.0478524235770983,entered,-1.0711588628762538,entered,-1.065722222222222
SOL/USDT,1h,ote,1749726000000,long,false,entered,-1.0079558787400194,entered,-1.012899753542822,entered,-1.012245306122449
SOL/USDT,1h,ote,1751472000000,short,false,entered,0.26510927683051344,entered,0.5220458213256473,entered,0.24283411764705745
SOL/USDT,1h,deep,1751533200000,short,false,entered,1.6028667319078098,entered,1.3840273137697454,entered,1.0156122137404524
SOL/USDT,1h,ote,1753441200000,short,false,entered,0.2649145038167954,entered,0.1562735707591391,entered,0.12262629663330496
SOL/USDT,1h,deep,1753506000000,short,false,entered,-1.0359319371727749,entered,-1.0528688622754492,entered,-1.046716961130742
SOL/USDT,1h,ote,1754323200000,short,false,entered,-1.0046458728862098,entered,-1.0068010641058915,entered,-1.006766184448463
SOL/USDT,1h,ote,1754935200000,long,false,entered,0.2688276105845524,entered,0.17844047300312346,entered,0.17844047300312346
SOL/USDT,1h,ote,1755007200000,short,false,entered,0.2625431463894389,missed-tp,0,missed-tp,0
SOL/USDT,1h,deep,1755014400000,short,true,entered,-1.0469103288227182,entered,-1.1313525252525258,missed-stop,0
SOL/USDT,1h,ote,1755176400000,long,false,entered,0.26980899581052264,missed-tp,0,missed-tp,0
SOL/USDT,1h,ote,1755172800000,long,false,entered,0.26920953718373464,entered,0.5991677725118482,entered,0.5679435873605934
SOL/USDT,1h,deep,1755270000000,long,false,entered,1.6117264299120821,entered,1.7868483071841479,entered,1.7172718196457344
SOL/USDT,1h,ote,1757923200000,long,false,entered,0.26954005216741034,entered,0.3512420620437962,entered,0.22218459422283415
SOL/USDT,1h,ote,1758250800000,long,false,entered,-1.0136860050890584,entered,-1.0222981220657277,entered,-1.0214492268041238
SOL/USDT,1h,deep,1758294000000,long,false,entered,-1.0279486910994764,entered,-1.0445133333333334,entered,-1.0387198347107438
SOL/USDT,1h,ote,1758722400000,short,false,entered,0.2638997455470751,missed-tp,0,missed-tp,0
SOL/USDT,1h,ote,1760421600000,long,true,entered,0.2608597690616373,missed-tp,0,missed-tp,0
SOL/USDT,1h,deep,1760421600000,long,false,entered,1.5945460169697507,missed-tp,0,missed-tp,0
SOL/USDT,1h,ote,1761199200000,short,false,entered,-1.0148507044827026,entered,-1.0260406763285024,entered,-1.0284947257383967
SOL/USDT,1h,deep,1761224400000,short,false,entered,-1.030768203464409,entered,-1.0368021680216801,entered,-1.03389575
SOL/USDT,1h,ote,1763442000000,short,false,entered,0.2646161718970857,entered,0.1932846774193552,entered,0.156016406249999
SOL/USDT,1h,deep,1763478000000,short,false,entered,1.601852123327525,entered,1.4183648501362294,entered,1.65723592814371
SOL/USDT,1h,ote,1763474400000,short,false,entered,0.2705997321677949,entered,0.19441759071117531,entered,0.19441759071117531
SOL/USDT,1h,ote,1763647200000,long,false,entered,-1.013031510191233,entered,-1.0182087248322147,entered,-1.0182087248322147
SOL/USDT,1h,deep,1763654400000,long,true,entered,-1.0266020078803908,entered,-1.0876600000000003,entered,-1.0818626666666666
SOL/USDT,1h,ote,1764349200000,long,true,entered,0.2618272167053216,entered,0.6194810218978051,entered,0.5024476297968377
SOL/USDT,1h,deep,1764439200000,long,false,entered,1.5965366291371395,entered,1.5506195402298721,entered,1.5312178707224384
SOL/USDT,1h,ote,1766070000000,short,false,entered,0.26958125850579967,entered,0.2150813941568427,entered,0.1811973094170403
SOL/USDT,1h,ote,1766127600000,short,false,entered,0.26983972207898305,entered,0.24204008767657076,entered,0.2610715133531158
SOL/USDT,1h,ote,1766505600000,short,false,entered,0.2600954732873478,missed-tp,0,missed-tp,0
SOL/USDT,1h,ote,1766714400000,short,true,entered,-1.0362362273286347,entered,-1.168414563106796,entered,-1.0955364640883978
SOL/USDT,1h,deep,1766714400000,short,false,entered,-1.0747708761264583,entered,-1.168414563106796,entered,-1.0955364640883978
SOL/USDT,1h,ote,1767009600000,long,false,entered,0.2589139681264207,missed-tp,0,missed-tp,0
SOL/USDT,1h,deep,1767016800000,long,false,entered,1.590542353265369,entered,0.541066445182729,entered,0.541066445182729
SOL/USDT,1h,ote,1766998800000,long,false,entered,0.26484850965372797,missed-tp,0,missed-tp,0
SOL/USDT,1h,deep,1767016800000,long,false,entered,1.6027532161985085,entered,1.0326387706855826,entered,1.0326387706855826
SOL/USDT,1h,ote,1767798000000,long,false,entered,0.26891446979252615,entered,0.2647056500607526,entered,0.2639373406193078
SOL/USDT,1h,ote,1767837600000,short,false,entered,0.26034848896789936,entered,0.4010441176470554,entered,0.08278409090909132
SOL/USDT,1h,deep,1767906000000,short,false,entered,1.5930709746826224,entered,1.3812849999999957,entered,0.7973679245282992
SOL/USDT,1h,ote,1768204800000,long,false,entered,0.26088166804427876,missed-tp,0,missed-tp,0
SOL/USDT,1h,ote,1768777200000,long,false,entered,-1.0049405961184872,entered,-1.0084511385199242,entered,-1.010300117508813
SOL/USDT,1h,ote,1768575600000,long,false,entered,-1.004630948427724,entered,-1.0075166040884438,entered,-1.0072045382165606
SOL/USDT,1h,deep,1768777200000,long,false,entered,-1.0219239230945796,entered,-1.0357661625708885,entered,-1.1515130081300826
SOL/USDT,1h,ote,1769450400000,short,false,entered,0.2701651146325451,entered,0.23386666666666628,entered,0.2037158924205378
SOL/USDT,1h,ote,1770948000000,short,false,entered,0.26292354017317227,entered,0.3545332258064528,entered,0.3163373040752348
SOL/USDT,1h,deep,1770976800000,short,false,entered,-1.0451492649312748,entered,-1.0598610526315793,entered,-1.0589196891191712
SOL/USDT,1h,ote,1771563600000,short,false,entered,0.26405681464462893,missed-tp,0,missed-tp,0
SOL/USDT,1h,deep,1771678800000,short,false,entered,1.6007011945305778,entered,1.742395135135139,entered,2.2520692307692203
SOL/USDT,1h,ote,1771984800000,short,false,entered,0.26384343823756756,entered,0.14659742388758812,missed-tp,0
SOL/USDT,1h,deep,1772028000000,short,true,entered,-1.0408905221907359,entered,-1.110632110091743,missed-stop,0
SOL/USDT,1h,ote,1771981200000,short,false,entered,0.26572828218063393,missed-tp,0,missed-tp,0
SOL/USDT,1h,deep,1772024400000,short,false,entered,-1.0321644841977746,entered,-1.0411455172413793,missed-stop,0
SOL/USDT,1h,ote,1772121600000,long,false,entered,0.2684098230978456,entered,0.25373359374999915,entered,0.21047726293103455
SOL/USDT,1h,ote,1773946800000,short,false,entered,0.2564607875584938,missed-tp,0,missed-tp,0
SOL/USDT,1h,deep,1773993600000,short,false,entered,1.5850716728298033,entered,0.6948091463414625,entered,0.12553360323886667
SOL/USDT,1h,ote,1774828800000,short,false,entered,0.24609274569110373,missed-tp,0,missed-tp,0
SOL/USDT,1h,deep,1774828800000,short,false,entered,1.5637384767361249,missed-tp,0,missed-tp,0
SOL/USDT,1h,ote,1778076000000,long,false,entered,0.2666248228714296,entered,0.12220127840909276,entered,0.12220127840909276
SOL/USDT,1h,ote,1778547600000,long,false,entered,0.2582727024930561,missed-tp,0,missed-tp,0
SOL/USDT,1h,deep,1778583600000,long,false,entered,-1.062872841992214,entered,-1.0850341935483871,entered,-1.0737268156424584
SOL/USDT,1h,ote,1778634000000,short,false,entered,0.26054001349653216,entered,0.24599349845201066,entered,0.37819931506849214
SOL/USDT,1h,ote,1779148800000,short,false,entered,0.24818757257531163,missed-tp,0,missed-tp,0
SOL/USDT,1h,ote,1779472800000,long,false,entered,0.2535093094674083,missed-tp,0,missed-tp,0
SOL/USDT,1h,deep,1779476400000,long,false,entered,-1.0849253565625563,entered,-1.1088500000000001,entered,-1.0775434210526318
SOL/USDT,1h,ote,1779472800000,long,true,entered,-1.0266246896872555,entered,-1.0559767772511848,entered,-1.071818292682927
SOL/USDT,1h,deep,1779472800000,long,false,entered,-1.05457122014184,entered,-1.0559767772511848,entered,-1.071818292682927
SOL/USDT,1h,ote,1779566400000,short,false,entered,0.26939972192412304,entered,0.32413265666372465,entered,0.23684938169826908
SOL/USDT,1h,deep,1779566400000,short,true,entered,1.599079978792488,entered,3.709518181818201,entered,1.6050184357541986
SOL/USDT,1h,ote,1779991200000,short,false,entered,0.26599327419022145,entered,0.2812669260700381,entered,0.12010714285714313
SOL/USDT,1h,ote,1781139600000,short,true,entered,-1.0334048255179935,entered,-1.103886363636364,entered,-1.0735225806451616
SOL/USDT,1h,deep,1781139600000,short,false,entered,-1.0689450074794322,entered,-1.103886363636364,entered,-1.0735225806451616
SOL/USDT,1h,ote,1781708400000,short,true,entered,-1.0394449494052904,entered,-1.1525588235294133,entered,1.894358333333326
SOL/USDT,1h,deep,1781708400000,short,false,entered,-1.0813731157920377,entered,-1.1525588235294133,entered,1.894358333333326
SOL/USDT,1h,ote,1782136800000,long,true,entered,0.2535148861291477,missed-tp,0,missed-tp,0
SOL/USDT,1h,deep,1782140400000,long,false,entered,-1.0848995389544425,entered,-1.1225843373493978,entered,-1.1039285714285725
SOL/USDT,1h,ote,1782363600000,short,false,entered,0.26849799573229366,entered,0.2901305949008497,entered,0.3675738738738748
SOL/USDT,1h,ote,1782741600000,long,false,entered,0.26174193846865806,missed-tp,0,missed-tp,0
SOL/USDT,1h,ote,1783346400000,short,false,entered,0.2539986186841134,missed-tp,0,missed-tp,0
SOL/USDT,1h,deep,1783353600000,short,true,entered,-1.0864679132385933,entered,-1.3488757575757442,entered,-1.143499999999998
XRP/USDT,15m,ote,1766115000000,short,false,entered,0.26360919800207333,entered,0.1509340909090915,entered,0.12775864262990497
XRP/USDT,15m,ote,1766312100000,long,false,entered,0.23248899285890415,missed-tp,0,missed-tp,0
XRP/USDT,15m,deep,1766321100000,long,false,entered,-1.1822406181388285,entered,-1.2188040650406469,entered,-1.2188040650406469
XRP/USDT,15m,ote,1766514600000,short,false,entered,0.24252400339270677,entered,0.43429811320754075,entered,0.30508969957081067
XRP/USDT,15m,deep,1766521800000,short,false,entered,1.5563954624781628,entered,1.111275000000006,entered,0.2163911999999942
XRP/USDT,15m,ote,1766715300000,short,true,entered,0.2481851482577806,entered,0.9440689119171063,entered,0.7867485714285745
XRP/USDT,15m,deep,1766715300000,short,false,entered,1.5680437867293355,entered,0.9440689119171063,entered,0.7867485714285745
XRP/USDT,15m,ote,1766714400000,short,true,entered,0.25484305646206473,missed-tp,0,missed-tp,0
XRP/USDT,15m,deep,1766715300000,short,false,entered,1.5817430428774462,entered,1.7006968911917197,entered,1.482125714285718
XRP/USDT,15m,ote,1766945700000,long,false,entered,0.22198342266255355,missed-tp,0,missed-tp,0
XRP/USDT,15m,ote,1767000600000,long,true,entered,-1.0248792268962157,entered,-1.0521669354838707,entered,-1.04988612716763
XRP/USDT,15m,deep,1767009600000,long,false,entered,-1.0509797705246742,entered,-1.0710239669421486,entered,-1.06311466992665
XRP/USDT,15m,ote,1767121200000,long,false,entered,0.24539868114540114,missed-tp,0,missed-tp,0
XRP/USDT,15m,ote,1767219300000,short,false,entered,-1.02325126247798,entered,-1.0358640326975477,entered,-1.033619693094629
XRP/USDT,15m,ote,1767353400000,long,false,entered,0.22855086745315556,entered,0.025184343434342643,entered,-0.0049887254902047234
XRP/USDT,15m,ote,1767366900000,long,false,entered,0.22875856867375663,missed-tp,0,missed-tp,0
XRP/USDT,15m,ote,1767594600000,long,false,entered,0.25002921792525756,missed-tp,0,missed-tp,0
XRP/USDT,15m,ote,1767802500000,short,false,entered,0.25932082126875466,entered,0.10402402597402266,missed-tp,0
XRP/USDT,15m,ote,1767894300000,short,false,entered,0.24782927117411552,entered,0.47276082474225994,missed-tp,0
XRP/USDT,15m,ote,1767891600000,short,false,entered,0.26909528456381504,entered,0.25774973919523064,entered,0.21042445320903536
XRP/USDT,15m,ote,1768316400000,long,false,entered,0.23530774924820302,missed-tp,0,missed-tp,0
XRP/USDT,15m,ote,1768370400000,long,false,entered,0.2641103265479243,entered,0.1785079181494643,entered,0.19878389140271313
XRP/USDT,15m,ote,1768596300000,short,false,entered,0.26497884138276684,entered,0.2531783259911867,entered,0.16496117936117757
XRP/USDT,15m,ote,1768729500000,short,false,entered,0.2350020971992122,entered,0.13135862068966253,missed-tp,0
XRP/USDT,15m,ote,1769448600000,long,false,entered,0.2638989655745304,entered,0.16425604060913765,entered,0.16425604060913765
XRP/USDT,15m,ote,1770818400000,short,false,entered,0.2529133556586275,missed-tp,0,missed-tp,0
XRP/USDT,15m,ote,1770825600000,short,false,entered,0.25892773536895725,missed-tp,0,missed-tp,0
XRP/USDT,15m,deep,1770844500000,short,false,entered,1.5901476439790463,entered,1.7287709677419452,entered,1.4285526315789592
XRP/USDT,15m,ote,1771176600000,long,false,entered,-1.0027889632716611,entered,-1.0047855575868374,entered,-1.005193995978167
XRP/USDT,15m,ote,1771480800000,short,true,entered,-1.079280100793004,entered,-1.2145537634408634,entered,-1.2192846153846182
XRP/USDT,15m,deep,1771480800000,short,false,entered,-1.1633375895897928,entered,-1.2145537634408634,entered,-1.2192846153846182
XRP/USDT,15m,ote,1771488900000,long,false,entered,-1.0645099236641216,entered,-1.1093044198895028,entered,-1.1372097222222204
XRP/USDT,15m,deep,1771489800000,long,false,entered,-1.1325235602094248,entered,-1.1542734374999983,entered,-1.1372097222222204
XRP/USDT,15m,ote,1771513200000,short,false,entered,0.25486517718612595,missed-tp,0,missed-tp,0
XRP/USDT,15m,ote,1771830000000,short,false,entered,0.2662870062009178,entered,0.23726501079913484,entered,0.19222882414151732
XRP/USDT,15m,ote,1771856100000,long,false,entered,-1.0213061820414817,entered,-1.034714625228519,entered,-1.0352194805194805
XRP/USDT,15m,deep,1771866900000,long,false,entered,-1.0436279033628395,entered,-1.0701253731343285,entered,-1.0549448979591836
XRP/USDT,15m,ote,1772124300000,long,false,entered,0.2659400811474317,entered,0.46601329856584,entered,0.3881507407407403
XRP/USDT,15m,ote,1772062200000,long,false,entered,0.2674220780155011,entered,0.36481339366515964,entered,0.2391457682826623
XRP/USDT,15m,ote,1772286300000,short,true,entered,-1.0113020254022562,entered,-1.0227220657276994,entered,-1.0197463114754097
XRP/USDT,15m,ote,1772346600000,long,false,entered,0.2676074832668647,entered,0.24137565146579965,entered,0.22245068163592763
XRP/USDT,15m,ote,1772946000000,short,false,entered,0.22294516264849978,missed-tp,0,missed-tp,0
XRP/USDT,15m,deep,1772946900000,short,false,entered,-1.2302324080003,entered,-1.3332122807017521,entered,-1.2673704225352156
XRP/USDT,15m,ote,1773141300000,long,false,entered,0.26459867640795454,entered,0.27167524204702503,entered,0.3248436599423642
XRP/USDT,15m,ote,1773580500000,long,false,entered,0.22446508265507464,missed-tp,0,missed-tp,0
XRP/USDT,15m,deep,1773591300000,long,false,entered,1.519660615096593,entered,0.6077488372093006,entered,0.34227669902911884
XRP/USDT,15m,ote,1774646100000,short,false,entered,0.2405528891755918,entered,0.2333742331288417,entered,0.20384910179640148
XRP/USDT,15m,deep,1774674900000,short,false,entered,-1.1487160091438677,entered,-1.2349024999999998,entered,-1.1916285714285708
XRP/USDT,15m,ote,1774754100000,short,false,entered,0.24368792952295049,entered,0.16476340206185475,entered,0.15879384615384587
XRP/USDT,15m,deep,1774829700000,short,false,entered,1.5587903471336357,missed-tp,0,missed-tp,0
XRP/USDT,15m,ote,1774829700000,short,true,entered,-1.1145174433177623,missed-tp,0,missed-tp,0
XRP/USDT,15m,deep,1774829700000,short,false,entered,-1.2358416503868104,missed-tp,0,missed-tp,0
XRP/USDT,15m,ote,1774815300000,short,false,entered,0.25561657219156725,entered,0.18457160120846228,entered,0.08920416666667218
XRP/USDT,15m,deep,1774829700000,short,false,entered,-1.0789774661759375,entered,-1.0841562500000002,entered,-1.0662288732394367
XRP/USDT,15m,ote,1774897200000,long,false,entered,0.25294566518660866,entered,0.18692992957746316,entered,0.18692992957746316
XRP/USDT,15m,ote,1774881000000,long,false,entered,0.25957278961756486,entered,0.2582691387559822,missed-tp,0
XRP/USDT,15m,deep,1774936800000,long,false,entered,1.5918979388466166,entered,0.9926678030302987,entered,0.7418466887417166
XRP/USDT,15m,ote,1774878300000,long,false,entered,0.2615231234096683,entered,0.21679748062015491,entered,0.1648448979591841
XRP/USDT,15m,deep,1774899000000,long,false,entered,1.5959109293193623,entered,1.6955605150214665,entered,1.2113728873239393
XRP/USDT,15m,ote,1774963800000,short,false,entered,0.2512221988242491,entered,0.08912659574467427,entered,0.08912659574467427
XRP/USDT,15m,deep,1774966500000,short,false,entered,1.5742927965336737,entered,1.4561903999999943,entered,0.30127754237288223
XRP/USDT,15m,ote,1775478600000,long,false,entered,0.23800356234097148,entered,0.252650666666676,entered,0.2044448717948684
XRP/USDT,15m,deep,1775494800000,long,false,entered,-1.1567104712041867,entered,-1.282524242424245,entered,-1.1495032000000005
XRP/USDT,15m,ote,1775583000000,short,false,entered,0.2379849479289554,missed-tp,0,missed-tp,0
XRP/USDT,15m,deep,1775592000000,short,false,entered,-1.1606045015382966,entered,-1.2759776119402924,entered,-1.2759776119402924
XRP/USDT,15m,ote,1775659500000,long,false,entered,0.2648147768949079,entered,0.26282782369145985,entered,0.22402790387182578
XRP/USDT,15m,ote,1775775600000,long,false,entered,0.25303325799252385,entered,0.35632078431372344,entered,0.5038230434782546
XRP/USDT,15m,ote,1775948400000,long,false,entered,0.2339617189708761,missed-tp,0,missed-tp,0
XRP/USDT,15m,deep,1775957400000,long,true,entered,-1.1754225130890026,missed-stop,0,missed-stop,0
XRP/USDT,15m,ote,1775939400000,long,false,entered,0.2463895712278275,entered,0.1895237209302254,entered,0.15199414414414136
XRP/USDT,15m,deep,1775957400000,long,true,entered,-1.1178867625224667,missed-stop,0,missed-stop,0
XRP/USDT,15m,ote,1776005100000,short,false,entered,0.2191557412193575,missed-tp,0,missed-tp,0
XRP/USDT,15m,deep,1776015900000,short,false,entered,-1.247775842024985,entered,-1.3891708333333401,entered,-1.26287464788732
XRP/USDT,15m,ote,1776126600000,long,false,entered,0.2600005160735416,entered,0.20804673913043287,entered,0.20804673913043287
XRP/USDT,15m,ote,1776177900000,long,false,entered,0.26211669828942846,entered,0.2823164150943398,entered,0.1656785591766708
XRP/USDT,15m,ote,1776262500000,short,false,entered,-1.0518302359698637,entered,-1.09099014084507,entered,-1.082761538461538
XRP/USDT,15m,ote,1776284100000,long,false,entered,0.25736368019284867,entered,0.17683027989821892,entered,0.17983418367346918
XRP/USDT,15m,ote,1776314700000,long,false,entered,0.24752004895357702,missed-tp,0,missed-tp,0
XRP/USDT,15m,ote,1776347100000,long,false,entered,0.2624612864086098,missed-tp,0,missed-tp,0
XRP/USDT,15m,ote,1776580200000,short,false,entered,0.23367409452655663,missed-tp,0,missed-tp,0
XRP/USDT,15m,deep,1776603600000,short,false,entered,-1.1805619471983957,entered,-1.2650052631579007,entered,-2.008979999999999
XRP/USDT,15m,ote,1776607200000,long,false,entered,0.24529261523150145,missed-tp,0,missed-tp,0
XRP/USDT,15m,deep,1776612600000,long,false,entered,-1.1229652093274856,entered,-1.1516114503816781,entered,-1.1075616216216206
XRP/USDT,15m,ote,1776669300000,short,false,entered,0.25021517379834957,missed-tp,0,missed-tp,0
XRP/USDT,15m,deep,1776698100000,short,false,entered,1.5722207502761776,missed-tp,0,missed-tp,0
XRP/USDT,15m,ote,1776669300000,short,false,entered,0.2656403677255206,entered,0.27191494661921695,entered,0.14316716417910363
XRP/USDT,15m,deep,1776669300000,short,false,entered,-1.0750054367046917,entered,-1.0952431279620858,entered,-1.065456862745098
XRP/USDT,15m,ote,1777176000000,short,false,entered,0.164489240818811,missed-tp,0,missed-tp,0
XRP/USDT,15m,deep,1777178700000,short,false,entered,-1.5008588419160762,entered,-1.5692599999999903,missed-stop,0
XRP/USDT,15m,ote,1777207500000,long,false,entered,0.1805292169936084,missed-tp,0,missed-tp,0
XRP/USDT,15m,deep,1777239900000,long,false,entered,1.4292585459605829,missed-tp,0,missed-tp,0
XRP/USDT,15m,ote,1777205700000,long,true,entered,0.1142595641111023,missed-tp,0,missed-tp,0
XRP/USDT,15m,deep,1777206600000,long,false,entered,-1.7295933530616368,entered,-2.2467874999999644,missed-stop,0
XRP/USDT,15m,ote,1777266000000,long,true,entered,0.23593358145657684,missed-tp,0,missed-tp,0
XRP/USDT,15m,deep,1777266900000,long,true,entered,-1.1662936156911783,entered,-1.945366666666671,entered,-1.8632217391304466
XRP/USDT,15m,ote,1777791600000,short,false,entered,-1.0940905253704545,entered,-1.1423554744525566,entered,-1.1344627586206901
XRP/USDT,15m,deep,1777807800000,short,false,entered,-1.1938113951339697,entered,-1.3205885245901643,entered,-1.5018282051282033
XRP/USDT,15m,ote,1777845600000,short,true,entered,-1.2079738871815262,missed-stop,0,missed-stop,0
XRP/USDT,15m,deep,1777845600000,short,true,entered,-1.4281368463996924,missed-stop,0,missed-stop,0
XRP/USDT,15m,ote,1777888800000,long,false,entered,0.23578486331310844,missed-tp,0,missed-tp,0
XRP/USDT,15m,deep,1777889700000,long,false,entered,1.5429521009531149,entered,1.198545783132519,entered,0.18460779220779344
XRP/USDT,15m,ote,1778043600000,long,false,entered,0.22743738087335164,missed-tp,0,missed-tp,0
XRP/USDT,15m,deep,1778119200000,long,false,entered,-1.205627465773471,entered,-1.3228836065573775,entered,-1.2775056338028128
XRP/USDT,15m,ote,1778073300000,long,false,entered,0.26507055992178225,entered,0.2356738594327988,entered,0.2250936430317858
XRP/USDT,15m,ote,1778273100000,long,false,entered,0.2558848947490199,entered,0.2278054597701181,entered,0.1578905149051522
XRP/USDT,15m,ote,1778307300000,long,false,entered,0.22722876108291967,entered,-0.00557114093959131,entered,-0.00557114093959131
XRP/USDT,15m,deep,1778332500000,long,false,entered,-1.2065932880231538,entered,-1.2788070422535256,entered,-1.2571363636363697
XRP/USDT,15m,ote,1778411700000,long,false,entered,0.21901493788354692,missed-tp,0,missed-tp,0
XRP/USDT,15m,ote,1778445900000,long,false,entered,0.25739935415964177,missed-tp,0,missed-tp,0
XRP/USDT,15m,ote,1778445900000,long,false,entered,0.26683873010237413,entered,0.2955233840304182,entered,0.20604955752212353
XRP/USDT,15m,deep,1778445900000,long,false,entered,1.5964538945274818,entered,0.7930882653061196,entered,0.49539574468084846
XRP/USDT,15m,ote,1778634900000,short,false,entered,0.25729643817726944,entered,0.20702878787878348,entered,0.19198728179550856
XRP/USDT,15m,ote,1778737500000,short,false,entered,-1.0189194745251198,entered,-1.0283760330578513,entered,-1.028059128065395
XRP/USDT,15m,ote,1778823000000,long,false,entered,0.2587599814943347,missed-tp,0,missed-tp,0
XRP/USDT,15m,ote,1778821200000,long,false,entered,-1.02101136381522,entered,-1.0324964573268922,entered,-1.0385994241842613
XRP/USDT,15m,deep,1778851800000,long,false,entered,-1.0430212878501646,entered,-1.0719837545126358,entered,-1.0812942857142858
XRP/USDT,15m,ote,1778802300000,long,false,entered,-1.0167807169616128,entered,-1.027311320754717,entered,-1.024547342995169
XRP/USDT,15m,deep,1778851800000,long,false,entered,-1.0343163443241559,entered,-1.0719837545126358,entered,-1.0812942857142858
XRP/USDT,15m,ote,1778820300000,long,false,entered,-1.0060535377920656,entered,-1.0098354113438937,entered,-1.0103377358490566
XRP/USDT,15m,deep,1778823000000,long,false,entered,-1.0287475252334433,entered,-1.0401123752495012,entered,-1.0385994241842613
XRP/USDT,15m,ote,1779209100000,short,false,entered,0.2225082515448924,entered,0.37270322580647297,entered,0.302703061224487
XRP/USDT,15m,ote,1779283800000,long,false,entered,0.23374119310149527,missed-tp,0,missed-tp,0
XRP/USDT,15m,ote,1779660000000,short,true,entered,0.2299267396835866,missed-tp,0,missed-tp,0
XRP/USDT,15m,deep,1779660000000,short,false,entered,1.5304754381971344,missed-tp,0,missed-tp,0
XRP/USDT,15m,ote,1780488900000,long,false,entered,-1.0252182420296363,entered,-1.0362564102564102,entered,-1.0362564102564102
XRP/USDT,15m,deep,1780503300000,long,false,entered,-1.051677325223283,entered,-1.074005726872247,entered,-1.0582792387543254
XRP/USDT,15m,ote,1780542900000,short,false,entered,0.26211192275505657,entered,0.1764665999999958,entered,0.1764665999999958
XRP/USDT,15m,ote,1780653600000,short,false,entered,0.2678726388379395,entered,0.15525213143872074,entered,0.15525213143872074
XRP/USDT,15m,ote,1780688700000,short,false,entered,0.262138275538805,missed-tp,0,missed-tp,0
