symbol,timeframe,variant,period,anchor,trigger,atr,scenario,stop_mode,setups,entered,resolved,tp1_pct,tp2_pct,sl_pct,ev_full,ev_be,long_in,long_ev_full,long_ev_be,short_in,short_ev_full,short_ev_be
ETH/USDT,2h,age40,full,global,bos,5,deep,zero,170,16,16,0.2500,0.1875,0.7500,-0.0772,0.0841,12,0.2304,0.4455,4,-1.0000,-1.0000
ETH/USDT,2h,age40,full,global,bos,5,breaker,zero,73,26,26,0.6923,0.3846,0.3077,-0.0238,0.1054,15,0.0340,0.0717,11,-0.1027,0.1514
ETH/USDT,2h,age40,full,global,choch,0,ote,zero,107,74,73,0.5270,0.3243,0.4595,-0.0416,0.0860,39,-0.0341,0.1231,35,-0.0503,0.0434
ETH/USDT,2h,age40,full,global,choch,0,ote,tight,107,74,74,0.4189,0.2568,0.5811,-0.1058,0.0356,39,-0.1790,-0.0186,35,-0.0242,0.0961
ETH/USDT,2h,age40,full,global,choch,0,deep,zero,107,36,36,0.2500,0.1667,0.7500,-0.0772,0.0288,18,0.0253,-0.0535,18,-0.1798,0.1111
ETH/USDT,2h,age40,full,global,choch,0,breaker,zero,67,42,41,0.6667,0.4048,0.3095,-0.0371,0.1152,21,0.0071,0.0957,21,-0.0835,0.1357
ETH/USDT,2h,age40,full,global,choch,5,ote,zero,95,67,66,0.5224,0.3284,0.4627,-0.0487,0.0852,37,-0.0788,0.0803,30,-0.0103,0.0913
ETH/USDT,2h,age40,full,global,choch,5,ote,tight,95,67,67,0.4030,0.2537,0.5970,-0.1398,0.0062,37,-0.2500,-0.0902,30,-0.0039,0.1251
ETH/USDT,2h,age40,full,global,choch,5,deep,zero,95,31,31,0.2258,0.1613,0.7742,-0.1665,-0.0422,17,-0.1315,-0.1358,14,-0.2091,0.0714
ETH/USDT,2h,age40,full,global,choch,5,breaker,zero,55,34,33,0.6765,0.4118,0.2941,-0.0173,0.1389,19,-0.0353,0.0471,15,0.0071,0.2636
ETH/USDT,2h,dedupOff,full,local,bos,0,ote,zero,367,203,201,0.5074,0.2512,0.4828,-0.0807,-0.0220,121,-0.1330,-0.1182,82,-0.0034,0.1204
ETH/USDT,2h,dedupOff,full,local,bos,0,ote,tight,367,203,202,0.4039,0.1970,0.5911,-0.1335,-0.0714,121,-0.1995,-0.2031,82,-0.0369,0.1213
ETH/USDT,2h,dedupOff,full,local,bos,0,deep,zero,367,114,114,0.2719,0.0965,0.7281,0.0037,-0.1060,74,-0.2019,-0.2776,40,0.3842,0.2114
ETH/USDT,2h,dedupOff,full,local,bos,0,breaker,zero,192,111,111,0.6667,0.3514,0.3333,-0.0600,0.0510,66,-0.1027,-0.0195,45,0.0027,0.1546
ETH/USDT,2h,dedupOff,full,local,bos,5,ote,zero,254,113,111,0.4602,0.2478,0.5221,-0.1596,-0.0850,67,-0.2661,-0.2720,46,-0.0034,0.1893
ETH/USDT,2h,dedupOff,full,local,bos,5,ote,tight,254,113,112,0.3540,0.1770,0.6372,-0.2377,-0.1766,67,-0.3855,-0.4370,46,-0.0255,0.1969
ETH/USDT,2h,dedupOff,full,local,bos,5,deep,zero,254,44,44,0.2500,0.1364,0.7500,-0.0772,-0.0516,32,-0.1926,-0.2381,12,0.2304,0.4455
ETH/USDT,2h,dedupOff,full,local,bos,5,breaker,zero,113,48,48,0.6042,0.3750,0.3958,-0.1481,-0.0076,29,-0.1734,-0.0505,19,-0.1095,0.0579
ETH/USDT,2h,dedupOff,full,local,choch,0,ote,zero,162,116,116,0.5690,0.2586,0.4310,0.0207,0.0620,69,-0.0381,0.0186,47,0.1069,0.1257
ETH/USDT,2h,dedupOff,full,local,choch,0,ote,tight,162,116,116,0.4741,0.2069,0.5259,0.0121,0.0486,69,-0.0410,0.0037,47,0.0900,0.1144
ETH/USDT,2h,dedupOff,full,local,choch,0,deep,zero,162,74,74,0.3108,0.1216,0.6892,0.1472,0.0519,46,0.0431,-0.1063,28,0.3182,0.3117
ETH/USDT,2h,dedupOff,full,local,choch,0,breaker,zero,113,79,79,0.6962,0.3165,0.3038,-0.0184,0.0620,50,-0.0412,0.0309,29,0.0210,0.1157
ETH/USDT,2h,dedupOff,full,local,choch,5,ote,zero,53,36,36,0.6111,0.3056,0.3889,0.0963,0.1694,19,0.0386,0.1350,17,0.1608,0.2078
ETH/USDT,2h,dedupOff,full,local,choch,5,ote,tight,53,36,36,0.5278,0.2500,0.4722,0.1266,0.1963,19,0.1234,0.2134,17,0.1301,0.1771
ETH/USDT,2h,dedupOff,full,local,choch,5,deep,zero,53,12,12,0.1667,0.1667,0.8333,-0.3848,-0.1667,7,-0.4727,-0.2857,5,-0.2618,-0.0000
ETH/USDT,2h,dedupOff,full,local,choch,5,breaker,zero,34,23,23,0.6522,0.3043,0.3478,-0.0804,0.0004,12,-0.0600,-0.0204,11,-0.1027,0.0232
ETH/USDT,2h,dedupOff,full,global,bos,0,ote,zero,367,171,169,0.5556,0.3158,0.4327,0.0084,0.1154,98,-0.0470,0.0112,73,0.0813,0.2524
ETH/USDT,2h,dedupOff,full,global,bos,0,ote,tight,367,171,170,0.4503,0.2339,0.5439,-0.0332,0.0573,98,-0.1858,-0.1891,73,0.1696,0.3846
ETH/USDT,2h,dedupOff,full,global,bos,0,deep,zero,367,38,38,0.2105,0.0526,0.7895,-0.2229,-0.3665,32,-0.0772,-0.2477,6,-1.0000,-1.0000
ETH/USDT,2h,dedupOff,full,global,bos,0,breaker,zero,170,69,69,0.7391,0.4058,0.2609,0.0422,0.1767,43,0.0165,0.0983,26,0.0846,0.3065
ETH/USDT,2h,dedupOff,full,global,bos,5,ote,zero,356,166,164,0.5482,0.3193,0.4398,-0.0046,0.1090,94,-0.0641,-0.0017,72,0.0714,0.2504
ETH/USDT,2h,dedupOff,full,global,bos,5,ote,tight,356,166,165,0.4458,0.2349,0.5482,-0.0427,0.0519,94,-0.1967,-0.2038,72,0.1562,0.3821
ETH/USDT,2h,dedupOff,full,global,bos,5,deep,zero,356,35,35,0.2000,0.0571,0.8000,-0.2618,-0.3792,29,-0.1090,-0.2508,6,-1.0000,-1.0000
ETH/USDT,2h,dedupOff,full,global,bos,5,breaker,zero,161,65,65,0.7231,0.4154,0.2769,0.0195,0.1642,41,-0.0027,0.0930,24,0.0575,0.2856
ETH/USDT,2h,dedupOff,full,global,choch,0,ote,zero,162,112,112,0.6429,0.3393,0.3571,0.1532,0.2485,67,0.1781,0.3183,45,0.1162,0.1447
ETH/USDT,2h,dedupOff,full,global,choch,0,ote,tight,162,112,112,0.5089,0.2411,0.4911,0.0863,0.1535,67,0.0832,0.1920,45,0.0910,0.0963
ETH/USDT,2h,dedupOff,full,global,choch,0,deep,zero,162,53,53,0.3396,0.1698,0.6604,0.2536,0.2474,31,0.1907,0.0991,22,0.3422,0.4562
ETH/USDT,2h,dedupOff,full,global,choch,0,breaker,zero,104,67,67,0.7313,0.4179,0.2687,0.0312,0.1759,41,0.0317,0.1568,26,0.0304,0.2060
ETH/USDT,2h,dedupOff,full,global,choch,5,ote,zero,98,70,70,0.6429,0.3714,0.3571,0.1532,0.2818,44,0.1823,0.3433,26,0.1039,0.1775
ETH/USDT,2h,dedupOff,full,global,choch,5,ote,tight,98,70,70,0.4714,0.2286,0.5286,0.0063,0.0763,44,0.0188,0.1171,26,-0.0148,0.0073
ETH/USDT,2h,dedupOff,full,global,choch,5,deep,zero,98,28,28,0.3571,0.2500,0.6429,0.3182,0.5013,18,0.2304,0.2243,10,0.4764,1.0000
ETH/USDT,2h,dedupOff,full,global,choch,5,breaker,zero,58,40,40,0.7000,0.4500,0.3000,-0.0130,0.1608,24,-0.0013,0.1179,16,-0.0306,0.2250
ETH/USDT,2h,dedup25,full,local,bos,0,ote,zero,167,86,84,0.4884,0.2326,0.4884,-0.1031,-0.0556,48,-0.0458,-0.0152,38,-0.1758,-0.1069
ETH/USDT,2h,dedup25,full,local,bos,0,ote,tight,167,86,85,0.3605,0.1744,0.6279,-0.2215,-0.1679,48,-0.2279,-0.2132,38,-0.2136,-0.1118
ETH/USDT,2h,dedup25,full,local,bos,0,deep,zero,167,56,56,0.3214,0.1250,0.6786,0.1864,0.0857,32,0.2688,0.1381,24,0.0766,0.0159
ETH/USDT,2h,dedup25,full,local,bos,0,breaker,zero,88,54,54,0.6111,0.3889,0.3889,-0.1383,0.0106,27,-0.1122,0.0198,27,-0.1644,0.0013
ETH/USDT,2h,dedup25,full,local,bos,5,ote,zero,123,46,44,0.4130,0.2174,0.5435,-0.2254,-0.1620,27,-0.1720,-0.1566,19,-0.3024,-0.1698
ETH/USDT,2h,dedup25,full,local,bos,5,ote,tight,123,46,45,0.3261,0.1522,0.6522,-0.2885,-0.2479,27,-0.2611,-0.2871,19,-0.3259,-0.1943
ETH/USDT,2h,dedup25,full,local,bos,5,deep,zero,123,21,21,0.2857,0.1905,0.7143,0.0546,0.1758,13,0.1357,0.1301,8,-0.0772,0.2500
ETH/USDT,2h,dedup25,full,local,bos,5,breaker,zero,60,27,27,0.5926,0.4444,0.4074,-0.1644,0.0274,15,-0.1540,0.0050,12,-0.1775,0.0554
ETH/USDT,2h,dedup25,full,local,choch,0,ote,zero,162,116,116,0.5690,0.2586,0.4310,0.0207,0.0620,69,-0.0381,0.0186,47,0.1069,0.1257
ETH/USDT,2h,dedup25,full,local,choch,0,ote,tight,162,116,116,0.4741,0.2069,0.5259,0.0121,0.0486,69,-0.0410,0.0037,47,0.0900,0.1144
ETH/USDT,2h,dedup25,full,local,choch,0,deep,zero,162,74,74,0.3108,0.1216,0.6892,0.1472,0.0519,46,0.0431,-0.1063,28,0.3182,0.3117
ETH/USDT,2h,dedup25,full,local,choch,0,breaker,zero,113,79,79,0.6962,0.3165,0.3038,-0.0184,0.0620,50,-0.0412,0.0309,29,0.0210,0.1157
ETH/USDT,2h,dedup25,full,local,choch,5,ote,zero,53,36,36,0.6111,0.3056,0.3889,0.0963,0.1694,19,0.0386,0.1350,17,0.1608,0.2078
ETH/USDT,2h,dedup25,full,local,choch,5,ote,tight,53,36,36,0.5278,0.2500,0.4722,0.1266,0.1963,19,0.1234,0.2134,17,0.1301,0.1771
ETH/USDT,2h,dedup25,full,local,choch,5,deep,zero,53,12,12,0.1667,0.1667,0.8333,-0.3848,-0.1667,7,-0.4727,-0.2857,5,-0.2618,-0.0000
ETH/USDT,2h,dedup25,full,local,choch,5,breaker,zero,34,23,23,0.6522,0.3043,0.3478,-0.0804,0.0004,12,-0.0600,-0.0204,11,-0.1027,0.0232
ETH/USDT,2h,dedup25,full,global,bos,0,ote,zero,167,74,72,0.5541,0.3108,0.4189,0.0215,0.1255,41,0.0119,0.1059,33,0.0328,0.1487
ETH/USDT,2h,dedup25,full,global,bos,0,ote,tight,167,74,73,0.4595,0.2162,0.5270,-0.0058,0.0535,41,-0.0928,-0.1125,33,0.0996,0.2548
ETH/USDT,2h,dedup25,full,global,bos,0,deep,zero,167,12,12,0.2500,0.0833,0.7500,-0.0772,-0.1924,9,0.2304,0.0768,3,-1.0000,-1.0000
ETH/USDT,2h,dedup25,full,global,bos,0,breaker,zero,73,29,29,0.7586,0.5862,0.2414,0.0697,0.3274,16,0.0575,0.2562,13,0.0846,0.4150
ETH/USDT,2h,dedup25,full,global,bos,5,ote,zero,167,74,72,0.5541,0.3108,0.4189,0.0215,0.1255,41,0.0119,0.1059,33,0.0328,0.1487
ETH/USDT,2h,dedup25,full,global,bos,5,ote,tight,167,74,73,0.4595,0.2162,0.5270,-0.0058,0.0535,41,-0.0928,-0.1125,33,0.0996,0.2548
ETH/USDT,2h,dedup25,full,global,bos,5,deep,zero,167,12,12,0.2500,0.0833,0.7500,-0.0772,-0.1924,9,0.2304,0.0768,3,-1.0000,-1.0000
ETH/USDT,2h,dedup25,full,global,bos,5,breaker,zero,73,29,29,0.7586,0.5862,0.2414,0.0697,0.3274,16,0.0575,0.2562,13,0.0846,0.4150
ETH/USDT,2h,dedup25,full,global,choch,0,ote,zero,162,112,112,0.6339,0.3393,0.3661,0.1372,0.2361,67,0.1781,0.3183,45,0.0763,0.1137
ETH/USDT,2h,dedup25,full,global,choch,0,ote,tight,162,112,112,0.5089,0.2500,0.4911,0.0863,0.1667,67,0.1151,0.2374,45,0.0436,0.0615
ETH/USDT,2h,dedup25,full,global,choch,0,deep,zero,162,51,51,0.3333,0.1569,0.6667,0.2304,0.1982,29,0.1455,0.0025,22,0.3422,0.4562
ETH/USDT,2h,dedup25,full,global,choch,0,breaker,zero,102,65,65,0.7231,0.4000,0.2769,0.0195,0.1533,38,0.0389,0.1476,27,-0.0078,0.1613
ETH/USDT,2h,dedup25,full,global,choch,5,ote,zero,100,72,72,0.6528,0.3889,0.3472,0.1710,0.3136,46,0.2089,0.3906,26,0.1039,0.1775
ETH/USDT,2h,dedup25,full,global,choch,5,ote,tight,100,72,72,0.4861,0.2500,0.5139,0.0376,0.1310,46,0.0673,0.2009,26,-0.0148,0.0073
ETH/USDT,2h,dedup25,full,global,choch,5,deep,zero,100,27,27,0.3704,0.2593,0.6296,0.3671,0.5569,17,0.3027,0.2963,10,0.4764,1.0000
ETH/USDT,2h,dedup25,full,global,choch,5,breaker,zero,57,39,39,0.7179,0.4615,0.2821,0.0123,0.1905,23,0.0422,0.1665,16,-0.0306,0.2250
ETH/USDT,2h,sweptOff,full,local,bos,0,ote,zero,338,176,175,0.5114,0.2670,0.4830,-0.0774,-0.0041,91,-0.1523,-0.1356,85,0.0037,0.1383
ETH/USDT,2h,sweptOff,full,local,bos,0,ote,tight,338,176,176,0.4091,0.2159,0.5909,-0.1268,-0.0401,91,-0.2025,-0.1873,85,-0.0457,0.1175
ETH/USDT,2h,sweptOff,full,local,bos,0,deep,zero,338,77,77,0.2857,0.1429,0.7143,0.0546,0.0494,45,-0.0977,-0.1317,32,0.2688,0.3040
ETH/USDT,2h,sweptOff,full,local,bos,0,breaker,zero,168,93,93,0.6667,0.3441,0.3333,-0.0600,0.0459,46,-0.1111,-0.0258,47,-0.0100,0.1161
ETH/USDT,2h,sweptOff,full,local,bos,5,ote,zero,250,111,110,0.4955,0.2793,0.4955,-0.1031,-0.0104,52,-0.2755,-0.2769,59,0.0516,0.2286
ETH/USDT,2h,sweptOff,full,local,bos,5,ote,tight,250,111,111,0.3964,0.2252,0.6036,-0.1539,-0.0462,52,-0.3022,-0.3173,59,-0.0232,0.1927
ETH/USDT,2h,sweptOff,full,local,bos,5,deep,zero,250,31,31,0.2258,0.1935,0.7742,-0.1665,0.0434,19,-0.4172,-0.3502,12,0.2304,0.6667
ETH/USDT,2h,sweptOff,full,local,bos,5,breaker,zero,108,47,47,0.6383,0.2979,0.3617,-0.1000,-0.0209,17,-0.2535,-0.2376,30,-0.0130,0.1020
ETH/USDT,2h,sweptOff,full,local,choch,0,ote,zero,202,141,141,0.5887,0.2766,0.4113,0.0560,0.1081,82,-0.0155,0.0816,59,0.1554,0.1449
ETH/USDT,2h,sweptOff,full,local,choch,0,ote,tight,202,141,141,0.4965,0.2270,0.5035,0.0597,0.1131,82,-0.0369,0.0853,59,0.1939,0.1519
ETH/USDT,2h,sweptOff,full,local,choch,0,deep,zero,202,94,94,0.3191,0.1277,0.6809,0.1780,0.0874,53,-0.0250,-0.1300,41,0.4404,0.3685
ETH/USDT,2h,sweptOff,full,local,choch,0,breaker,zero,133,91,91,0.7473,0.3407,0.2527,0.0536,0.1406,55,0.0255,0.1327,36,0.0967,0.1526
ETH/USDT,2h,sweptOff,full,local,choch,5,ote,zero,62,35,35,0.5143,0.3429,0.4857,-0.0774,0.0726,22,-0.1846,-0.0363,13,0.1039,0.2570
ETH/USDT,2h,sweptOff,full,local,choch,5,ote,tight,62,35,35,0.4571,0.2857,0.5429,-0.0242,0.1383,22,-0.1268,0.0438,13,0.1494,0.2982
ETH/USDT,2h,sweptOff,full,local,choch,5,deep,zero,62,14,14,0.2143,0.2143,0.7857,-0.2091,0.0714,9,-0.5899,-0.4444,5,0.4764,1.0000
ETH/USDT,2h,sweptOff,full,local,choch,5,breaker,zero,40,24,24,0.6667,0.3333,0.3333,-0.0600,0.0383,14,-0.0936,-0.0239,10,-0.0130,0.1255
ETH/USDT,2h,sweptOff,full,global,bos,0,ote,zero,338,160,160,0.5437,0.3187,0.4562,-0.0246,0.0889,82,-0.0155,0.0564,78,-0.0341,0.1231
ETH/USDT,2h,sweptOff,full,global,bos,0,ote,tight,338,160,160,0.4437,0.2500,0.5563,-0.0528,0.0646,82,-0.1670,-0.1363,78,0.0673,0.2758
ETH/USDT,2h,sweptOff,full,global,bos,0,deep,zero,338,37,37,0.1892,0.1351,0.8108,-0.3017,-0.1975,21,-0.2969,-0.3004,16,-0.3079,-0.0625
ETH/USDT,2h,sweptOff,full,global,bos,0,breaker,zero,165,72,72,0.7222,0.4028,0.2778,0.0183,0.1542,32,0.0134,0.0644,40,0.0222,0.2261
ETH/USDT,2h,sweptOff,full,global,bos,5,ote,zero,331,156,156,0.5385,0.3077,0.4615,-0.0341,0.0701,79,-0.0236,0.0350,77,-0.0448,0.1061
ETH/USDT,2h,sweptOff,full,global,bos,5,ote,tight,331,156,156,0.4359,0.2372,0.5641,-0.0696,0.0333,79,-0.1894,-0.1806,77,0.0534,0.2528
ETH/USDT,2h,sweptOff,full,global,bos,5,deep,zero,331,36,36,0.1944,0.1389,0.8056,-0.2823,-0.1752,20,-0.2618,-0.2654,16,-0.3079,-0.0625
ETH/USDT,2h,sweptOff,full,global,bos,5,breaker,zero,161,71,71,0.7183,0.4085,0.2817,0.0128,0.1535,31,0.0006,0.0598,40,0.0222,0.2261
ETH/USDT,2h,sweptOff,full,global,choch,0,ote,zero,202,141,140,0.6099,0.3262,0.3830,0.1020,0.1976,81,0.0539,0.2081,60,0.1660,0.1835
ETH/USDT,2h,sweptOff,full,global,choch,0,ote,tight,202,141,140,0.5177,0.2766,0.4752,0.1130,0.2285,81,0.0139,0.2058,60,0.2452,0.2587
ETH/USDT,2h,sweptOff,full,global,choch,0,deep,zero,202,71,71,0.3521,0.1408,0.6479,0.2997,0.1998,37,0.1971,0.0477,34,0.4113,0.3653
ETH/USDT,2h,sweptOff,full,global,choch,0,breaker,zero,128,82,82,0.7561,0.4024,0.2439,0.0661,0.1948,48,0.0575,0.1975,34,0.0782,0.1910
ETH/USDT,2h,sweptOff,full,global,choch,5,ote,zero,106,72,71,0.5694,0.3611,0.4167,0.0359,0.1850,50,-0.0481,0.0997,22,0.2231,0.3751
ETH/USDT,2h,sweptOff,full,global,choch,5,ote,tight,106,72,71,0.4722,0.2778,0.5139,0.0222,0.1664,50,-0.0852,0.0634,22,0.2613,0.3959
ETH/USDT,2h,sweptOff,full,global,choch,5,deep,zero,106,31,31,0.2903,0.1935,0.7097,0.0716,0.1947,21,-0.1212,-0.1887,10,0.4764,1.0000
ETH/USDT,2h,sweptOff,full,global,choch,5,breaker,zero,62,39,39,0.6923,0.4359,0.3077,-0.0238,0.1415,26,-0.0238,0.0783,13,-0.0238,0.2681
ETH/USDT,2h,swept12,full,local,bos,0,ote,zero,309,167,166,0.4970,0.2575,0.4970,-0.1031,-0.0339,86,-0.1865,-0.1623,81,-0.0134,0.1041
ETH/USDT,2h,swept12,full,local,bos,0,ote,tight,309,167,167,0.3952,0.2156,0.6048,-0.1564,-0.0623,86,-0.2306,-0.2119,81,-0.0777,0.0964
ETH/USDT,2h,swept12,full,local,bos,0,deep,zero,309,76,76,0.2632,0.1184,0.7368,-0.0287,-0.0684,46,-0.1173,-0.0929,30,0.1073,-0.0309
ETH/USDT,2h,swept12,full,local,bos,0,breaker,zero,159,83,83,0.6386,0.3253,0.3614,-0.0996,-0.0012,42,-0.1607,-0.0645,41,-0.0371,0.0637
ETH/USDT,2h,swept12,full,local,bos,5,ote,zero,222,99,98,0.4747,0.2727,0.5152,-0.1397,-0.0454,46,-0.2980,-0.2962,53,0.0004,0.1764
ETH/USDT,2h,swept12,full,local,bos,5,ote,tight,222,99,99,0.3737,0.2222,0.6263,-0.2022,-0.0862,46,-0.3504,-0.3625,53,-0.0737,0.1537
ETH/USDT,2h,swept12,full,local,bos,5,deep,zero,222,28,28,0.1786,0.1429,0.8214,-0.3409,-0.2019,18,-0.3848,-0.3141,10,-0.2618,0.0000
ETH/USDT,2h,swept12,full,local,bos,5,breaker,zero,101,37,37,0.5946,0.2703,0.4054,-0.1616,-0.0930,13,-0.3492,-0.3354,24,-0.0600,0.0383
ETH/USDT,2h,swept12,full,local,choch,0,ote,zero,196,137,137,0.5985,0.2774,0.4015,0.0737,0.1227,80,0.0091,0.1086,57,0.1645,0.1424
ETH/USDT,2h,swept12,full,local,choch,0,ote,tight,196,137,137,0.4964,0.2336,0.5036,0.0595,0.1228,80,-0.0128,0.1124,57,0.1609,0.1373
ETH/USDT,2h,swept12,full,local,choch,0,deep,zero,196,88,88,0.3068,0.1250,0.6932,0.1325,0.0515,50,-0.0403,-0.1247,38,0.3599,0.2833
ETH/USDT,2h,swept12,full,local,choch,0,breaker,zero,130,90,90,0.7444,0.3111,0.2556,0.0497,0.1164,54,0.0183,0.1053,36,0.0967,0.1331
ETH/USDT,2h,swept12,full,local,choch,5,ote,zero,62,37,37,0.5676,0.3514,0.4324,0.0182,0.1558,23,-0.1421,-0.0175,14,0.2814,0.4406
ETH/USDT,2h,swept12,full,local,choch,5,ote,tight,62,37,37,0.4595,0.2973,0.5405,-0.0193,0.1590,23,-0.1647,-0.0016,14,0.2197,0.4229
ETH/USDT,2h,swept12,full,local,choch,5,deep,zero,62,13,13,0.2308,0.2308,0.7692,-0.1482,0.1538,9,-0.5899,-0.4444,4,0.8455,1.5000
ETH/USDT,2h,swept12,full,local,choch,5,breaker,zero,39,25,25,0.6800,0.2800,0.3200,-0.0412,0.0168,15,-0.0600,-0.0557,10,-0.0130,0.1255
ETH/USDT,2h,swept12,full,global,bos,0,ote,zero,309,145,144,0.5517,0.3103,0.4414,-0.0034,0.0989,75,0.0182,0.0721,70,-0.0262,0.1273
ETH/USDT,2h,swept12,full,global,bos,0,ote,tight,309,145,145,0.4414,0.2414,0.5586,-0.0579,0.0481,75,-0.1462,-0.1172,70,0.0368,0.2252
ETH/USDT,2h,swept12,full,global,bos,0,deep,zero,309,35,35,0.1429,0.0857,0.8571,-0.4727,-0.4374,22,-0.3289,-0.3322,13,-0.7161,-0.6154
ETH/USDT,2h,swept12,full,global,bos,0,breaker,zero,150,58,58,0.7069,0.3448,0.2931,-0.0033,0.0949,27,-0.0078,0.0307,31,0.0006,0.1508
ETH/USDT,2h,swept12,full,global,bos,5,ote,zero,302,141,140,0.5461,0.2979,0.4468,-0.0134,0.0782,72,0.0106,0.0489,69,-0.0381,0.1084
ETH/USDT,2h,swept12,full,global,bos,5,ote,tight,302,141,141,0.4326,0.2270,0.5674,-0.0765,0.0131,72,-0.1699,-0.1649,69,0.0209,0.1989
ETH/USDT,2h,swept12,full,global,bos,5,deep,zero,302,34,34,0.1471,0.0882,0.8529,-0.4572,-0.4209,21,-0.2969,-0.3004,13,-0.7161,-0.6154
ETH/USDT,2h,swept12,full,global,bos,5,breaker,zero,146,57,57,0.7018,0.3509,0.2982,-0.0105,0.0930,26,-0.0238,0.0240,31,0.0006,0.1508
ETH/USDT,2h,swept12,full,global,choch,0,ote,zero,196,138,137,0.6304,0.3551,0.3623,0.1392,0.2566,80,0.1127,0.2849,58,0.1753,0.2180
ETH/USDT,2h,swept12,full,global,choch,0,ote,tight,196,138,137,0.5072,0.2826,0.4855,0.0906,0.2211,80,-0.0003,0.2012,58,0.2145,0.2481
ETH/USDT,2h,swept12,full,global,choch,0,deep,zero,196,64,64,0.3594,0.1563,0.6406,0.3265,0.2577,33,0.2304,0.1036,31,0.4288,0.4217
ETH/USDT,2h,swept12,full,global,choch,0,breaker,zero,124,81,81,0.7284,0.3827,0.2716,0.0270,0.1475,47,0.0200,0.1417,34,0.0368,0.1556
ETH/USDT,2h,swept12,full,global,choch,5,ote,zero,104,73,72,0.6027,0.3973,0.3836,0.0963,0.2698,50,0.0251,0.1778,23,0.2479,0.4659
ETH/USDT,2h,swept12,full,global,choch,5,ote,tight,104,73,72,0.4658,0.2877,0.5205,0.0080,0.1707,50,-0.0852,0.0634,23,0.2065,0.3994
ETH/USDT,2h,swept12,full,global,choch,5,deep,zero,104,29,29,0.3448,0.2414,0.6552,0.2728,0.4495,19,-0.0287,-0.1033,10,0.8455,1.5000
ETH/USDT,2h,swept12,full,global,choch,5,breaker,zero,60,41,41,0.6585,0.4146,0.3415,-0.0715,0.0859,27,-0.0600,0.0122,14,-0.0936,0.2279
ETH/USDT,2h,single,full,local,bos,0,ote,zero,285,157,155,0.4777,0.2739,0.5096,-0.1320,-0.0375,89,-0.1234,-0.0591,68,-0.1432,-0.0090
ETH/USDT,2h,single,full,local,bos,0,ote,tight,285,157,156,0.3822,0.2166,0.6115,-0.1790,-0.0754,89,-0.2238,-0.1784,68,-0.1211,0.0579
ETH/USDT,2h,single,full,local,bos,0,deep,zero,285,69,69,0.3188,0.1304,0.6812,0.1769,0.0941,44,0.2583,0.2219,25,0.0335,-0.1309
ETH/USDT,2h,single,full,local,bos,0,breaker,zero,132,70,70,0.6857,0.4429,0.3143,-0.0331,0.1385,38,-0.0353,0.1213,32,-0.0306,0.1589
ETH/USDT,2h,single,full,local,bos,5,ote,zero,212,98,96,0.4082,0.2653,0.5714,-0.2525,-0.1381,56,-0.2824,-0.2346,42,-0.2124,-0.0088
ETH/USDT,2h,single,full,local,bos,5,ote,tight,212,98,97,0.3367,0.2143,0.6531,-0.2738,-0.1472,56,-0.3790,-0.3562,42,-0.1360,0.1265
ETH/USDT,2h,single,full,local,bos,5,deep,zero,212,29,29,0.3103,0.1724,0.6897,0.1455,0.1856,21,0.2304,0.1611,8,-0.0772,0.2500
ETH/USDT,2h,single,full,local,bos,5,breaker,zero,87,32,32,0.6563,0.4688,0.3438,-0.0747,0.1212,16,-0.2069,-0.0578,16,0.0575,0.3003
ETH/USDT,2h,single,full,local,choch,0,ote,zero,181,131,131,0.5878,0.3206,0.4122,0.0544,0.1523,74,0.0424,0.1468,57,0.0700,0.1595
ETH/USDT,2h,single,full,local,choch,0,ote,tight,181,131,131,0.5115,0.2672,0.4885,0.0917,0.1960,74,0.0673,0.1627,57,0.1234,0.2393
ETH/USDT,2h,single,full,local,choch,0,deep,zero,181,65,65,0.3077,0.1385,0.6923,0.1357,0.0892,39,-0.0536,-0.1263,26,0.4197,0.4126
ETH/USDT,2h,single,full,local,choch,0,breaker,zero,105,73,73,0.7534,0.3151,0.2466,0.0623,0.1300,48,0.0281,0.1136,25,0.1280,0.1614
ETH/USDT,2h,single,full,local,choch,5,ote,zero,67,46,46,0.6087,0.3261,0.3913,0.0919,0.1872,25,-0.0672,0.0157,21,0.2814,0.3914
ETH/USDT,2h,single,full,local,choch,5,ote,tight,67,46,46,0.5435,0.2609,0.4565,0.1601,0.2369,25,0.0246,0.1066,21,0.3214,0.3920
ETH/USDT,2h,single,full,local,choch,5,deep,zero,67,11,11,0.2727,0.2727,0.7273,0.0067,0.3636,8,-0.5386,-0.3750,3,1.4607,2.3333
ETH/USDT,2h,single,full,local,choch,5,breaker,zero,36,24,24,0.6667,0.2500,0.3333,-0.0600,-0.0204,14,-0.1943,-0.1604,10,0.1280,0.1755
ETH/USDT,2h,single,full,global,bos,0,ote,zero,285,124,122,0.5161,0.3226,0.4677,-0.0589,0.0715,69,-0.0897,0.0019,55,-0.0215,0.1564
ETH/USDT,2h,single,full,global,bos,0,ote,tight,285,124,123,0.4355,0.2419,0.5565,-0.0629,0.0482,69,-0.1839,-0.1619,55,0.0867,0.3079
ETH/USDT,2h,single,full,global,bos,0,deep,zero,285,20,20,0.2000,0.1000,0.8000,-0.2618,-0.2654,16,-0.0772,-0.0818,4,-1.0000,-1.0000
