symbol,timeframe,variant,period,anchor,trigger,atr,scenario,stop_mode,setups,entered,resolved,tp1_pct,tp2_pct,sl_pct,ev_full,ev_be,long_in,long_ev_full,long_ev_be,short_in,short_ev_full,short_ev_be,sweep_in,sweep_ev_full,sweep_ev_be,nosweep_in,nosweep_ev_full,nosweep_ev_be
BNB/USDT,2h,base,full,global,choch,5,ote,zero,114,63,63,0.5079,0.2698,0.4921,-0.0888,-0.0117,34,0.0025,0.0541,29,-0.1958,-0.0888,47,-0.0840,0.0430,16,-0.1031,-0.1724
BNB/USDT,2h,base,full,global,choch,5,ote,tight,114,63,63,0.3810,0.2222,0.6190,-0.1868,-0.0749,34,-0.1839,-0.0968,29,-0.1903,-0.0492,47,-0.1371,0.0105,16,-0.3330,-0.3257
BNB/USDT,2h,base,full,global,choch,5,deep,zero,114,22,22,0.1364,0.0909,0.8636,-0.4967,-0.4388,12,-0.3848,-0.3879,10,-0.6309,-0.5000,18,-0.3848,-0.3141,4,-1.0000,-1.0000
BNB/USDT,2h,base,full,global,choch,5,breaker,zero,69,46,46,0.7609,0.4348,0.2391,0.0728,0.2234,26,0.1388,0.3258,20,-0.0130,0.0902,33,0.0255,0.2395,13,0.1931,0.1823
BNB/USDT,2h,age0single,full,local,bos,0,ote,zero,500,293,292,0.5358,0.3106,0.4608,-0.0355,0.0731,164,-0.0425,0.0688,129,-0.0266,0.0784,143,-0.0525,0.0216,150,-0.0193,0.1218
BNB/USDT,2h,age0single,full,local,bos,0,ote,tight,500,293,292,0.4744,0.2457,0.5222,0.0161,0.1101,164,-0.0048,0.0840,129,0.0425,0.1431,143,-0.0229,0.0293,150,0.0530,0.1866
BNB/USDT,2h,age0single,full,local,bos,0,deep,zero,500,157,157,0.2229,0.1465,0.7771,-0.1771,-0.0882,89,-0.2535,-0.1379,68,-0.0772,-0.0233,84,-0.2091,-0.1814,73,-0.1404,0.0189
BNB/USDT,2h,age0single,full,local,bos,0,breaker,zero,252,147,147,0.7347,0.3946,0.2653,0.0359,0.1635,78,0.0485,0.1401,69,0.0217,0.1899,69,0.0422,0.1461,78,0.0304,0.1788
BNB/USDT,2h,age0single,full,local,bos,5,ote,zero,237,94,93,0.5957,0.3191,0.3936,0.0802,0.1744,51,0.1481,0.2660,43,0.0012,0.0680,39,0.0858,0.1989,55,0.0763,0.1575
BNB/USDT,2h,age0single,full,local,bos,5,ote,tight,237,94,93,0.5319,0.2553,0.4574,0.1476,0.2236,51,0.1953,0.2911,43,0.0921,0.1452,39,0.0673,0.1333,55,0.2031,0.2860
BNB/USDT,2h,age0single,full,local,bos,5,deep,zero,237,12,12,0.2500,0.1667,0.7500,-0.0772,0.0288,6,0.2304,0.2243,6,-0.3848,-0.1667,9,-0.1798,0.1111,3,0.2304,-0.2182
BNB/USDT,2h,age0single,full,local,bos,5,breaker,zero,88,27,27,0.7037,0.4074,0.2963,-0.0078,0.1352,13,-0.0238,0.1054,14,0.0071,0.1629,10,0.1280,0.3165,17,-0.0876,0.0285
BNB/USDT,2h,age0single,full,local,choch,0,ote,zero,351,254,253,0.5984,0.2992,0.3976,0.0778,0.1496,126,0.1675,0.2207,128,-0.0112,0.0791,203,0.0869,0.1721,51,0.0405,0.0582
BNB/USDT,2h,age0single,full,local,choch,0,ote,tight,351,254,253,0.5236,0.2520,0.4724,0.1221,0.1974,126,0.1689,0.2215,128,0.0757,0.1734,203,0.1567,0.2565,51,-0.0181,-0.0428
BNB/USDT,2h,age0single,full,local,choch,0,deep,zero,351,148,148,0.2568,0.1081,0.7432,-0.0523,-0.1108,79,0.1213,0.0486,69,-0.2511,-0.2933,117,-0.0536,-0.1263,31,-0.0475,-0.0522
BNB/USDT,2h,age0single,full,local,choch,0,breaker,zero,209,152,152,0.7829,0.4013,0.2171,0.1039,0.2263,81,0.1141,0.2654,71,0.0923,0.1817,119,0.1256,0.2641,33,0.0255,0.0900
BNB/USDT,2h,age0single,full,local,choch,5,ote,zero,42,21,21,0.6190,0.1905,0.3810,0.1105,0.0616,10,0.0763,-0.1618,11,0.1416,0.2646,13,0.3799,0.3130,8,-0.3273,-0.3470
BNB/USDT,2h,age0single,full,local,choch,5,ote,tight,42,21,21,0.5714,0.1905,0.4286,0.2197,0.1768,10,0.0673,-0.2164,11,0.3583,0.5342,13,0.6420,0.5463,8,-0.4664,-0.4236
BNB/USDT,2h,age0single,full,local,choch,5,deep,zero,42,2,2,0.0000,0.0000,1.0000,-1.0000,-1.0000,1,-1.0000,-1.0000,1,-1.0000,-1.0000,1,-1.0000,-1.0000,1,-1.0000,-1.0000
BNB/USDT,2h,age0single,full,local,choch,5,breaker,zero,21,12,12,0.6667,0.2500,0.3333,-0.0600,-0.0204,5,0.1280,0.1050,7,-0.1943,-0.1100,8,0.2338,0.3187,4,-0.6475,-0.6987
BNB/USDT,2h,age0single,full,global,bos,0,ote,zero,500,231,228,0.5498,0.3203,0.4372,-0.0008,0.1134,124,0.1028,0.2483,107,-0.1200,-0.0418,115,0.1271,0.2434,116,-0.1265,-0.0143
BNB/USDT,2h,age0single,full,global,bos,0,ote,tight,500,231,229,0.4762,0.2381,0.5152,0.0253,0.1074,124,0.1198,0.2215,107,-0.0823,-0.0227,115,0.0860,0.1470,116,-0.0348,0.0681
BNB/USDT,2h,age0single,full,global,bos,0,deep,zero,500,33,33,0.2727,0.1515,0.7273,0.0067,0.0419,15,0.2304,0.3127,18,-0.1798,-0.1838,21,0.4061,0.3992,12,-0.6924,-0.5833
BNB/USDT,2h,age0single,full,global,bos,0,breaker,zero,207,83,83,0.6988,0.4096,0.3012,-0.0147,0.1308,42,0.0407,0.2587,41,-0.0715,-0.0001,35,0.0474,0.2174,48,-0.0600,0.0677
BNB/USDT,2h,age0single,full,global,bos,5,ote,zero,461,204,201,0.5490,0.3235,0.4363,-0.0004,0.1176,113,0.0990,0.2653,91,-0.1230,-0.0645,95,0.0995,0.2228,109,-0.0864,0.0271
BNB/USDT,2h,age0single,full,global,bos,5,ote,tight,461,204,202,0.4706,0.2402,0.5196,0.0144,0.1030,113,0.0961,0.2171,91,-0.0852,-0.0363,95,0.0219,0.0958,109,0.0080,0.1092
BNB/USDT,2h,age0single,full,global,bos,5,deep,zero,461,20,20,0.3500,0.2000,0.6500,0.2919,0.3518,10,0.8455,0.9691,10,-0.2618,-0.2654,13,0.7036,0.6951,7,-0.4727,-0.2857
BNB/USDT,2h,age0single,full,global,bos,5,breaker,zero,190,71,71,0.7183,0.4085,0.2817,0.0128,0.1535,37,0.0670,0.2930,34,-0.0462,0.0018,28,0.0575,0.2311,43,-0.0163,0.1030
BNB/USDT,2h,age0single,full,global,choch,0,ote,zero,351,233,232,0.5837,0.2876,0.4120,0.0516,0.1172,109,0.1191,0.1369,124,-0.0083,0.0999,188,0.1069,0.2026,45,-0.1846,-0.2476
BNB/USDT,2h,age0single,full,global,choch,0,ote,tight,351,233,232,0.5021,0.2489,0.4936,0.0765,0.1595,109,0.1358,0.1726,124,0.0239,0.1479,188,0.1354,0.2499,45,-0.1753,-0.2267
BNB/USDT,2h,age0single,full,global,choch,0,deep,zero,351,86,86,0.3372,0.1512,0.6628,0.2447,0.1922,41,0.3504,0.1171,45,0.1483,0.2606,71,0.2997,0.2745,15,-0.0157,-0.1976
BNB/USDT,2h,age0single,full,global,choch,0,breaker,zero,179,112,112,0.7768,0.3839,0.2232,0.0953,0.2067,56,0.1582,0.2794,56,0.0323,0.1340,90,0.1280,0.2617,22,-0.0386,-0.0182
BNB/USDT,2h,age0single,full,global,choch,5,ote,zero,97,53,53,0.6226,0.2453,0.3774,0.1170,0.1232,32,0.1772,0.1427,21,0.0251,0.0934,36,0.2956,0.3820,17,-0.2613,-0.4248
BNB/USDT,2h,age0single,full,global,choch,5,ote,tight,97,53,53,0.5849,0.2264,0.4151,0.2485,0.2510,32,0.2674,0.2074,21,0.2197,0.3174,36,0.4823,0.5805,17,-0.2466,-0.4468
BNB/USDT,2h,age0single,full,global,choch,5,deep,zero,97,7,7,0.4286,0.2857,0.5714,0.5819,0.7636,5,0.4764,0.4691,2,0.8455,1.5000,4,0.8455,1.5000,3,0.2304,-0.2182
BNB/USDT,2h,age0single,full,global,choch,5,breaker,zero,49,27,27,0.8148,0.3333,0.1852,0.1489,0.2169,15,0.2220,0.2793,12,0.0575,0.1388,18,0.2533,0.3844,9,-0.0600,-0.1183
BNB/USDT,4h,base,full,local,bos,0,ote,zero,173,105,104,0.5905,0.3333,0.4000,0.0694,0.1805,63,0.1675,0.3847,42,-0.0812,-0.1333,61,0.1062,0.2402,44,0.0193,0.0989
BNB/USDT,4h,base,full,local,bos,0,ote,tight,173,105,104,0.4762,0.2476,0.5143,0.0262,0.1226,63,0.0842,0.2648,42,-0.0629,-0.0959,61,0.0317,0.1266,44,0.0188,0.1171
BNB/USDT,4h,base,full,local,bos,0,deep,zero,173,50,50,0.2800,0.1400,0.7200,0.0335,0.0284,31,0.3097,0.4317,19,-0.4172,-0.6297,29,0.4001,0.4389,21,-0.4727,-0.5385
BNB/USDT,4h,base,full,local,bos,0,breaker,zero,92,63,63,0.7619,0.3968,0.2381,0.0743,0.1979,39,0.1569,0.3141,24,-0.0600,0.0090,39,0.0846,0.2342,24,0.0575,0.1388
BNB/USDT,4h,base,full,local,bos,5,ote,zero,128,74,73,0.5541,0.3243,0.4324,0.0075,0.1242,43,0.1264,0.3336,31,-0.1628,-0.1759,40,-0.0801,0.0078,34,0.1080,0.2578
BNB/USDT,4h,base,full,local,bos,5,ote,tight,128,74,73,0.4595,0.2703,0.5270,-0.0058,0.1344,43,0.1417,0.3533,31,-0.2173,-0.1793,40,-0.1243,-0.0163,34,0.1301,0.3074
BNB/USDT,4h,base,full,local,bos,5,deep,zero,128,25,25,0.2000,0.0800,0.8000,-0.2618,-0.3185,14,-0.2091,-0.1182,11,-0.3289,-0.5735,13,-0.1482,-0.2545,12,-0.3848,-0.3879
BNB/USDT,4h,base,full,local,bos,5,breaker,zero,58,37,37,0.7838,0.4054,0.2162,0.1051,0.2303,24,0.1750,0.3273,13,-0.0238,0.0512,22,0.0255,0.1327,15,0.2220,0.3733
BNB/USDT,4h,base,full,local,choch,0,ote,zero,114,81,81,0.5802,0.3333,0.4198,0.0409,0.1549,40,0.2557,0.3911,41,-0.1687,-0.0755,68,0.0552,0.1560,13,-0.0341,0.1495
BNB/USDT,4h,base,full,local,choch,0,ote,tight,114,81,81,0.4938,0.2469,0.5062,0.0541,0.1385,40,0.2274,0.3441,41,-0.1149,-0.0621,68,0.0673,0.1310,13,-0.0148,0.1776
BNB/USDT,4h,base,full,local,choch,0,deep,zero,114,47,47,0.2979,0.2128,0.7021,0.0995,0.2635,21,0.2304,0.5403,26,-0.0062,0.0399,40,0.1996,0.3596,7,-0.4727,-0.2857
BNB/USDT,4h,base,full,local,choch,0,breaker,zero,87,67,67,0.7015,0.3731,0.2985,-0.0109,0.1084,35,0.1683,0.3006,32,-0.2069,-0.1019,56,0.0323,0.1466,11,-0.2309,-0.0864
BNB/USDT,4h,base,full,local,choch,5,ote,zero,48,30,30,0.5000,0.3000,0.5000,-0.1031,0.0084,15,0.0763,0.2514,15,-0.2824,-0.2346,21,-0.2312,-0.2045,9,0.1959,0.5052
BNB/USDT,4h,base,full,local,choch,5,ote,tight,48,30,30,0.4333,0.2667,0.5667,-0.0750,0.0728,15,-0.0039,0.2235,15,-0.1462,-0.0778,21,-0.1868,-0.1217,9,0.1859,0.5269
BNB/USDT,4h,base,full,local,choch,5,deep,zero,48,11,11,0.0909,0.0909,0.9091,-0.6644,-0.5455,5,-0.2618,0.0000,6,-1.0000,-1.0000,7,-1.0000,-1.0000,4,-0.0772,0.2500
BNB/USDT,4h,base,full,local,choch,5,breaker,zero,33,23,23,0.6522,0.4348,0.3478,-0.0804,0.0924,14,0.0071,0.2636,9,-0.2167,-0.1739,17,-0.0876,0.0285,6,-0.0600,0.2733
BNB/USDT,4h,base,full,global,bos,0,ote,zero,173,102,100,0.5784,0.4020,0.4020,0.0584,0.2478,63,0.1959,0.4888,39,-0.1758,-0.1627,56,0.0111,0.1443,46,0.1162,0.3743
BNB/USDT,4h,base,full,global,bos,0,ote,tight,173,102,100,0.5196,0.3627,0.4608,0.1313,0.3769,63,0.3553,0.6981,39,-0.2500,-0.1700,56,0.0867,0.2811,46,0.1859,0.4941
BNB/USDT,4h,base,full,global,bos,0,deep,zero,173,21,21,0.1905,0.0952,0.8095,-0.2969,-0.3004,17,-0.5658,-0.4118,4,0.8455,0.1728,12,-0.3848,-0.3879,9,-0.1798,-0.1838
BNB/USDT,4h,base,full,global,bos,0,breaker,zero,86,52,52,0.7500,0.5000,0.2500,0.0575,0.2563,32,0.1456,0.4417,20,-0.0835,-0.0405,32,0.1456,0.3316,20,-0.0835,0.1357
BNB/USDT,4h,base,full,global,bos,5,ote,zero,171,101,99,0.5743,0.3960,0.4059,0.0510,0.2358,63,0.1959,0.4888,38,-0.2027,-0.2070,55,-0.0034,0.1204,46,0.1162,0.3743
BNB/USDT,4h,base,full,global,bos,5,ote,tight,171,101,99,0.5149,0.3564,0.4653,0.1212,0.3601,63,0.3553,0.6981,38,-0.2885,-0.2315,55,0.0673,0.2484,46,0.1859,0.4941
BNB/USDT,4h,base,full,global,bos,5,deep,zero,171,21,21,0.1905,0.0952,0.8095,-0.2969,-0.3004,17,-0.5658,-0.4118,4,0.8455,0.1728,12,-0.3848,-0.3879,9,-0.1798,-0.1838
BNB/USDT,4h,base,full,global,bos,5,breaker,zero,84,51,51,0.7451,0.4902,0.2549,0.0506,0.2434,32,0.1456,0.4417,19,-0.1095,-0.0905,31,0.1371,0.3129,20,-0.0835,0.1357
BNB/USDT,4h,base,full,global,choch,0,ote,zero,114,73,72,0.4795,0.3425,0.5068,-0.1280,0.0378,33,-0.0215,0.2002,40,-0.2180,-0.0997,62,-0.1178,0.0427,11,-0.1846,0.0106
BNB/USDT,4h,base,full,global,choch,0,ote,tight,114,73,72,0.4110,0.2877,0.5753,-0.1106,0.0836,33,-0.0298,0.2493,40,-0.1790,-0.0565,62,-0.0902,0.1037,11,-0.2238,-0.0274
BNB/USDT,4h,base,full,global,choch,0,deep,zero,114,27,27,0.2593,0.2222,0.7407,-0.0430,0.1980,10,0.1073,0.5000,17,-0.1315,0.0203,20,-0.0772,0.2500,7,0.0546,0.0494
BNB/USDT,4h,base,full,global,choch,0,breaker,zero,72,51,50,0.6667,0.4706,0.3137,-0.0412,0.1578,26,0.0846,0.3879,25,-0.1775,-0.0915,43,-0.0264,0.1677,8,-0.1188,0.1056
BNB/USDT,4h,base,full,global,choch,5,ote,zero,87,53,52,0.4151,0.3019,0.5660,-0.2410,-0.0911,30,-0.1031,0.1117,23,-0.4292,-0.3677,44,-0.2491,-0.1269,9,-0.2027,0.0800
BNB/USDT,4h,base,full,global,choch,5,ote,tight,87,53,52,0.3774,0.2830,0.6038,-0.1790,0.0287,30,-0.0750,0.2205,23,-0.3208,-0.2329,44,-0.1561,0.0316,9,-0.2885,0.0145
BNB/USDT,4h,base,full,global,choch,5,deep,zero,87,17,17,0.1176,0.1176,0.8824,-0.5658,-0.4118,9,-0.1798,0.1111,8,-1.0000,-1.0000,12,-0.6924,-0.5833,5,-0.2618,0.0000
BNB/USDT,4h,base,full,global,choch,5,breaker,zero,54,37,36,0.6757,0.4865,0.2973,-0.0208,0.1893,25,0.0716,0.3670,12,-0.2309,-0.2145,31,-0.0130,0.1725,6,-0.0600,0.2733
BNB/USDT,4h,age0single,full,local,bos,0,ote,zero,349,204,203,0.5588,0.3284,0.4363,0.0074,0.1255,130,0.0349,0.2192,74,-0.0416,-0.0414,111,0.0666,0.1657,93,-0.0641,0.0769
BNB/USDT,4h,age0single,full,local,bos,0,ote,tight,349,204,203,0.4755,0.2451,0.5196,0.0200,0.1125,130,0.0344,0.2024,74,-0.0058,-0.0476,111,0.0384,0.0950,93,-0.0023,0.1337
BNB/USDT,4h,age0single,full,local,bos,0,deep,zero,349,118,118,0.2966,0.1610,0.7034,0.0948,0.1231,75,0.1812,0.3523,43,-0.0558,-0.2765,68,0.1942,0.1883,50,-0.0403,0.0346
BNB/USDT,4h,age0single,full,local,bos,0,breaker,zero,179,113,113,0.7788,0.4425,0.2212,0.0981,0.2504,80,0.0928,0.2776,33,0.1109,0.1844,62,0.0689,0.2432,51,0.1335,0.2590
BNB/USDT,4h,age0single,full,local,bos,5,ote,zero,157,66,65,0.5606,0.3485,0.4242,0.0211,0.1607,36,0.1959,0.4191,30,-0.1958,-0.1600,35,-0.0262,0.0830,31,0.0763,0.2514
BNB/USDT,4h,age0single,full,local,bos,5,ote,tight,157,66,65,0.5000,0.2879,0.4848,0.0837,0.2272,36,0.2452,0.4884,30,-0.1167,-0.0969,35,0.0368,0.1409,31,0.1384,0.3280
BNB/USDT,4h,age0single,full,local,bos,5,deep,zero,157,12,12,0.1667,0.1667,0.8333,-0.3848,-0.1667,6,0.2304,0.6667,6,-1.0000,-1.0000,9,-0.5899,-0.4444,3,0.2304,0.6667
BNB/USDT,4h,age0single,full,local,bos,5,breaker,zero,54,21,21,0.7143,0.4762,0.2857,0.0071,0.1964,14,0.1079,0.3496,7,-0.1943,-0.1100,10,-0.2950,-0.0450,11,0.2818,0.4159
BNB/USDT,4h,age0single,full,local,choch,0,ote,zero,271,198,198,0.5909,0.3131,0.4091,0.0600,0.1490,100,0.0763,0.1791,98,0.0434,0.1182,151,0.0811,0.1634,47,-0.0076,0.1025
BNB/USDT,4h,age0single,full,local,choch,0,ote,tight,271,198,198,0.5152,0.2424,0.4848,0.0996,0.1653,100,0.1313,0.2145,98,0.0673,0.1151,151,0.1026,0.1322,47,0.0900,0.2715
BNB/USDT,4h,age0single,full,local,choch,0,deep,zero,271,121,121,0.2810,0.1653,0.7190,0.0372,0.0978,60,0.0458,0.1512,61,0.0287,0.0453,94,0.2173,0.3101,27,-0.5899,-0.6411
BNB/USDT,4h,age0single,full,local,choch,0,breaker,zero,158,114,114,0.8158,0.4211,0.1842,0.1503,0.2799,59,0.2188,0.4001,55,0.0767,0.1509,89,0.1724,0.2950,25,0.0716,0.2260
BNB/USDT,4h,age0single,full,local,choch,5,ote,zero,44,22,22,0.4545,0.1818,0.5455,-0.1846,-0.1772,14,-0.1031,-0.0802,8,-0.3273,-0.3470,16,-0.3273,-0.3470,6,0.1959,0.2757
BNB/USDT,4h,age0single,full,local,choch,5,ote,tight,44,22,22,0.2727,0.1818,0.7273,-0.4179,-0.3041,14,-0.3901,-0.2358,8,-0.4664,-0.4236,16,-0.5998,-0.5216,6,0.0673,0.2758
BNB/USDT,4h,age0single,full,local,choch,5,deep,zero,44,6,6,0.1667,0.0000,0.8333,-0.3848,-0.6091,5,-0.2618,-0.5309,1,-1.0000,-1.0000,6,-0.3848,-0.6091,0,,
BNB/USDT,4h,age0single,full,local,choch,5,breaker,zero,23,9,9,0.5556,0.3333,0.4444,-0.2167,-0.0956,6,-0.2950,-0.0450,3,-0.0600,-0.1967,8,-0.2950,-0.2212,1,0.4100,0.9100
BNB/USDT,4h,age0single,full,global,bos,0,ote,zero,349,166,163,0.5422,0.3976,0.4398,-0.0095,0.1896,99,0.1349,0.4109,67,-0.2272,-0.1439,92,0.0165,0.2393,74,-0.0416,0.1284
BNB/USDT,4h,age0single,full,global,bos,0,ote,tight,349,166,164,0.4819,0.3253,0.5060,0.0412,0.2506,99,0.1980,0.4973,67,-0.1915,-0.1155,92,0.1025,0.3611,74,-0.0351,0.1130
BNB/USDT,4h,age0single,full,global,bos,0,deep,zero,349,30,30,0.3000,0.2667,0.7000,0.1073,0.4115,20,0.2919,0.6173,10,-0.2618,-0.0000,20,0.2919,0.7500,10,-0.2618,-0.2654
BNB/USDT,4h,age0single,full,global,bos,0,breaker,zero,145,55,55,0.8364,0.6000,0.1636,0.1793,0.4308,37,0.2195,0.5376,18,0.0967,0.2114,30,0.1280,0.4105,25,0.2408,0.4552
BNB/USDT,4h,age0single,full,global,bos,5,ote,zero,320,148,145,0.5338,0.3919,0.4459,-0.0226,0.1743,93,0.1309,0.3972,55,-0.2892,-0.2126,77,-0.0193,0.2044,71,-0.0262,0.1421
BNB/USDT,4h,age0single,full,global,bos,5,ote,tight,320,148,146,0.4797,0.3243,0.5068,0.0380,0.2475,93,0.2065,0.4957,55,-0.2490,-0.1752,77,0.0954,0.3676,71,-0.0242,0.1172
BNB/USDT,4h,age0single,full,global,bos,5,deep,zero,320,20,20,0.3000,0.2500,0.7000,0.1073,0.3673,16,0.1535,0.3966,4,-0.0772,0.2500,12,0.2304,0.6667,8,-0.0772,-0.0818
BNB/USDT,4h,age0single,full,global,bos,5,breaker,zero,128,44,44,0.8182,0.6136,0.1818,0.1536,0.4185,30,0.2220,0.5613,14,0.0071,0.1125,22,0.0895,0.3798,22,0.2177,0.4573
BNB/USDT,4h,age0single,full,global,choch,0,ote,zero,271,173,173,0.5607,0.2948,0.4393,0.0058,0.0878,79,0.1354,0.2503,94,-0.1031,-0.0488,136,0.0420,0.1457,37,-0.1273,-0.1250
BNB/USDT,4h,age0single,full,global,choch,0,ote,tight,271,173,173,0.4798,0.2312,0.5202,0.0241,0.0933,79,0.0538,0.1662,94,-0.0009,0.0320,136,0.0673,0.1527,37,-0.1346,-0.1252
BNB/USDT,4h,age0single,full,global,choch,0,deep,zero,271,69,69,0.2464,0.1304,0.7536,-0.0906,-0.0759,30,0.2304,0.1358,39,-0.3375,-0.2387,52,-0.0772,-0.0052,17,-0.1315,-0.2920
BNB/USDT,4h,age0single,full,global,choch,0,breaker,zero,145,89,89,0.7191,0.3933,0.2809,0.0139,0.1438,43,0.0493,0.2410,46,-0.0191,0.0528,69,0.0217,0.1388,20,-0.0130,0.1607
BNB/USDT,4h,age0single,full,global,choch,5,ote,zero,85,46,46,0.5217,0.3478,0.4783,-0.0641,0.0882,31,-0.0741,0.0876,15,-0.0433,0.0894,32,-0.1031,0.0536,14,0.0251,0.1672
BNB/USDT,4h,age0single,full,global,choch,5,ote,tight,85,46,46,0.3913,0.2826,0.6087,-0.1647,0.0305,31,-0.2426,-0.0152,15,-0.0039,0.1251,32,-0.1995,0.0030,14,-0.0852,0.0935
BNB/USDT,4h,age0single,full,global,choch,5,deep,zero,85,10,10,0.2000,0.1000,0.8000,-0.2618,-0.2654,9,-0.1798,-0.1838,1,-1.0000,-1.0000,7,-0.4727,-0.6649,3,0.2304,0.6667
BNB/USDT,4h,age0single,full,global,choch,5,breaker,zero,42,21,21,0.6667,0.4762,0.3333,-0.0600,0.1390,14,-0.0936,0.1271,7,0.0071,0.1629,15,-0.1540,-0.0420,6,0.1750,0.5917
ADA/USDT,15m,base,full,local,bos,0,ote,zero,226,117,117,0.5299,0.3419,0.4701,-0.0494,0.0935,49,-0.1214,0.0216,68,0.0025,0.1453,59,-0.0879,0.0955,58,-0.0103,0.0913
ADA/USDT,15m,base,full,local,bos,0,ote,tight,226,117,117,0.4786,0.2991,0.5214,0.0217,0.1918,49,-0.0852,0.0634,68,0.0987,0.2843,59,-0.0594,0.1661,58,0.1041,0.2179
ADA/USDT,15m,base,full,local,bos,0,deep,zero,226,69,69,0.2319,0.1449,0.7681,-0.1441,-0.0714,30,-0.3848,-0.2551,39,0.0411,0.0699,35,0.0546,0.1252,34,-0.3486,-0.2738
ADA/USDT,15m,base,full,local,bos,0,breaker,zero,131,77,77,0.7662,0.4416,0.2338,0.0804,0.2346,35,0.0474,0.1771,42,0.1079,0.2825,44,0.1216,0.3110,33,0.0255,0.1327
ADA/USDT,15m,base,full,local,bos,5,ote,zero,140,55,55,0.5091,0.2909,0.4909,-0.0867,0.0117,21,-0.0603,-0.0223,34,-0.1031,0.0327,22,-0.1031,-0.0198,33,-0.0759,0.0327
ADA/USDT,15m,base,full,local,bos,5,ote,tight,140,55,55,0.4727,0.2727,0.5273,0.0091,0.1435,21,0.0165,0.0978,34,0.0045,0.1718,22,-0.0298,0.1150,33,0.0349,0.1625
ADA/USDT,15m,base,full,local,bos,5,deep,zero,140,21,21,0.1429,0.0952,0.8571,-0.4727,-0.4121,7,-0.4727,-0.2857,14,-0.4727,-0.4753,8,-0.0772,-0.0818,13,-0.7161,-0.6154
ADA/USDT,15m,base,full,local,bos,5,breaker,zero,66,24,24,0.7083,0.5000,0.2917,-0.0013,0.2060,11,-0.1027,0.0232,13,0.0846,0.3608,12,0.0575,0.3150,12,-0.0600,0.0971
ADA/USDT,15m,base,full,local,choch,0,ote,zero,133,88,88,0.6364,0.3750,0.3636,0.1416,0.2764,46,0.1309,0.2849,42,0.1532,0.2670,58,0.2372,0.3909,30,-0.0433,0.0550
ADA/USDT,15m,base,full,local,choch,0,ote,tight,133,88,88,0.5114,0.3182,0.4886,0.0915,0.2712,46,0.1137,0.3633,42,0.0673,0.1703,58,0.2513,0.4533,30,-0.2173,-0.0808
ADA/USDT,15m,base,full,local,choch,0,deep,zero,133,62,62,0.3548,0.1613,0.6452,0.3097,0.2604,29,-0.1090,-0.2508,33,0.6778,0.7097,43,0.3734,0.3666,19,0.1656,0.0201
ADA/USDT,15m,base,full,local,choch,0,breaker,zero,99,73,73,0.8493,0.5342,0.1507,0.1975,0.4001,36,0.0967,0.3681,37,0.2957,0.4312,53,0.2238,0.4449,20,0.1280,0.2813
ADA/USDT,15m,base,full,local,choch,5,ote,zero,43,25,25,0.5200,0.3600,0.4800,-0.0672,0.0983,15,-0.1628,-0.0726,10,0.0763,0.3547,13,0.1039,0.3365,12,-0.2525,-0.1597
ADA/USDT,15m,base,full,local,choch,5,ote,tight,43,25,25,0.3600,0.3200,0.6400,-0.2316,0.0367,15,-0.4308,-0.2868,10,0.0673,0.5218,13,0.1494,0.5253,12,-0.6442,-0.4927
ADA/USDT,15m,base,full,local,choch,5,deep,zero,43,12,12,0.3333,0.1667,0.6667,0.2304,0.2243,7,-0.4727,-0.6649,5,1.2147,1.4691,7,0.0546,0.0494,5,0.4764,0.4691
ADA/USDT,15m,base,full,local,choch,5,breaker,zero,25,14,14,0.7143,0.5000,0.2857,0.0071,0.2132,4,-0.6475,-0.5225,10,0.2690,0.5075,10,0.1280,0.3870,4,-0.2950,-0.2213
ADA/USDT,15m,base,full,global,bos,0,ote,zero,226,90,90,0.5778,0.3444,0.4222,0.0365,0.1630,38,0.0386,0.1622,52,0.0349,0.1635,43,0.2098,0.3265,47,-0.1221,0.0133
ADA/USDT,15m,base,full,global,bos,0,ote,tight,226,90,90,0.4667,0.2889,0.5333,-0.0039,0.1579,38,0.0111,0.1698,52,-0.0148,0.1492,43,0.1914,0.3554,47,-0.1825,-0.0228
ADA/USDT,15m,base,full,global,bos,0,deep,zero,226,31,31,0.2258,0.1935,0.7742,-0.1665,0.0434,10,-0.6309,-0.5000,21,0.0546,0.3022,11,0.3422,0.5769,20,-0.4463,-0.2500
ADA/USDT,15m,base,full,global,bos,0,breaker,zero,111,43,43,0.7209,0.4884,0.2791,0.0165,0.2130,18,-0.0600,0.1950,25,0.0716,0.2260,22,0.2177,0.4252,21,-0.1943,-0.0093
ADA/USDT,15m,base,full,global,bos,5,ote,zero,224,88,88,0.5795,0.3409,0.4205,0.0396,0.1618,37,0.0666,0.1936,51,0.0201,0.1387,41,0.2251,0.3320,47,-0.1221,0.0133
ADA/USDT,15m,base,full,global,bos,5,ote,tight,224,88,88,0.4773,0.2955,0.5227,0.0188,0.1842,37,0.0384,0.2014,51,0.0045,0.1718,41,0.2495,0.4216,47,-0.1825,-0.0228
ADA/USDT,15m,base,full,global,bos,5,deep,zero,224,29,29,0.2069,0.1724,0.7931,-0.2363,-0.0571,9,-0.5899,-0.4444,20,-0.0772,0.1173,9,0.2304,0.3717,20,-0.4463,-0.2500
