symbol,timeframe,variant,period,anchor,trigger,atr,scenario,stop_mode,setups,entered,resolved,tp1_pct,tp2_pct,sl_pct,ev_full,ev_be,long_in,long_ev_full,long_ev_be,short_in,short_ev_full,short_ev_be,sweep_in,sweep_ev_full,sweep_ev_be,nosweep_in,nosweep_ev_full,nosweep_ev_be
ZEC/USDT,1h,age0,full,global,choch,0,breaker,zero,185,120,120,0.7750,0.4250,0.2250,0.0927,0.2335,59,0.1949,0.3797,61,-0.0061,0.0921,99,0.1109,0.2770,21,0.0071,0.0286
ZEC/USDT,1h,age0,full,global,choch,5,ote,zero,87,57,57,0.5263,0.2632,0.4737,-0.0558,0.0071,30,0.0165,0.1015,27,-0.1363,-0.0978,37,0.1151,0.2313,20,-0.3721,-0.4078
ZEC/USDT,1h,age0,full,global,choch,5,ote,tight,87,57,57,0.4211,0.1579,0.5789,-0.1012,-0.1070,30,0.0673,0.1281,27,-0.2885,-0.3682,37,0.0961,0.1240,20,-0.4664,-0.5344
ZEC/USDT,1h,age0,full,global,choch,5,deep,zero,87,20,20,0.3500,0.1500,0.6500,0.2919,0.2191,10,0.4764,-0.0618,10,0.1073,0.5000,12,0.5380,0.4197,8,-0.0772,-0.0818
ZEC/USDT,1h,age0,full,global,choch,5,breaker,zero,46,24,24,0.6667,0.4167,0.3333,-0.0600,0.0971,12,-0.1775,-0.0033,12,0.0575,0.1975,12,0.0575,0.3150,12,-0.1775,-0.1208
ZEC/USDT,2h,age0,full,local,bos,0,ote,zero,409,239,237,0.6025,0.2929,0.3891,0.0900,0.1539,119,0.0794,0.1470,120,0.1005,0.1608,150,-0.0368,0.0274,89,0.3046,0.3681
ZEC/USDT,2h,age0,full,local,bos,0,ote,tight,409,239,237,0.5272,0.2259,0.4644,0.1348,0.1696,119,0.0854,0.1222,120,0.1839,0.2166,150,-0.0115,0.0230,89,0.3826,0.4178
ZEC/USDT,2h,age0,full,local,bos,0,deep,zero,409,142,141,0.2606,0.1056,0.7324,-0.0314,-0.1021,71,0.0019,-0.0600,71,-0.0642,-0.1436,89,0.0783,-0.0165,53,-0.2192,-0.2486
ZEC/USDT,2h,age0,full,local,bos,0,breaker,zero,238,144,144,0.7778,0.4375,0.2222,0.0967,0.2457,71,0.1320,0.2653,73,0.0623,0.2266,94,0.0050,0.1739,50,0.2690,0.3806
ZEC/USDT,2h,age0,full,local,bos,5,ote,zero,195,79,78,0.5696,0.3038,0.4177,0.0349,0.1238,43,0.2516,0.3110,36,-0.2312,-0.1061,54,-0.1200,-0.0613,25,0.3634,0.5162
ZEC/USDT,2h,age0,full,local,bos,5,ote,tight,195,79,78,0.4810,0.2405,0.5063,0.0399,0.1232,43,0.2410,0.2545,36,-0.2072,-0.0382,54,-0.1140,-0.0430,25,0.3661,0.4755
ZEC/USDT,2h,age0,full,local,bos,5,deep,zero,195,22,22,0.3636,0.0909,0.6364,0.3422,0.0942,10,0.8455,0.4382,12,-0.0772,-0.1924,16,0.3842,0.0455,6,0.2304,0.2243
ZEC/USDT,2h,age0,full,local,bos,5,breaker,zero,82,30,30,0.8000,0.6333,0.2000,0.1280,0.4105,18,0.1750,0.3958,12,0.0575,0.4325,24,0.0575,0.3444,6,0.4100,0.6750
ZEC/USDT,2h,age0,full,local,choch,0,ote,zero,310,225,225,0.6133,0.3333,0.3867,0.1003,0.2012,116,0.0825,0.1992,109,0.1191,0.2032,192,0.1305,0.2355,33,-0.0759,0.0014
ZEC/USDT,2h,age0,full,local,choch,0,ote,tight,310,225,225,0.5378,0.2533,0.4622,0.1479,0.2169,116,0.2145,0.3245,109,0.0771,0.1024,192,0.1673,0.2339,33,0.0349,0.1178
ZEC/USDT,2h,age0,full,local,choch,0,deep,zero,310,159,159,0.2704,0.1698,0.7296,-0.0018,0.0851,83,-0.1995,-0.0756,76,0.2142,0.2605,133,-0.0009,0.0939,26,-0.0062,0.0399
ZEC/USDT,2h,age0,full,local,choch,0,breaker,zero,222,162,162,0.8333,0.4568,0.1667,0.1750,0.3262,80,0.1985,0.3856,82,0.1521,0.2683,144,0.1750,0.3273,18,0.1750,0.3175
ZEC/USDT,2h,age0,full,local,choch,5,ote,zero,33,19,19,0.4211,0.2105,0.5789,-0.2447,-0.1943,10,0.0763,0.1481,9,-0.6014,-0.5748,14,0.0251,0.0934,5,-1.0000,-1.0000
ZEC/USDT,2h,age0,full,local,choch,5,ote,tight,33,19,19,0.3684,0.1579,0.6316,-0.2136,-0.1895,10,0.0673,0.0789,9,-0.5257,-0.4877,14,0.0673,0.1000,5,-1.0000,-1.0000
ZEC/USDT,2h,age0,full,local,choch,5,deep,zero,33,5,5,0.0000,0.0000,1.0000,-1.0000,-1.0000,2,-1.0000,-1.0000,3,-1.0000,-1.0000,2,-1.0000,-1.0000,3,-1.0000,-1.0000
ZEC/USDT,2h,age0,full,local,choch,5,breaker,zero,18,10,10,0.7000,0.4000,0.3000,-0.0130,0.1255,4,0.4100,0.7337,6,-0.2950,-0.2800,9,0.0967,0.2506,1,-1.0000,-1.0000
ZEC/USDT,2h,age0,full,global,bos,0,ote,zero,409,202,201,0.6238,0.3515,0.3713,0.1245,0.2406,109,0.2179,0.3180,93,0.0139,0.1489,127,0.0963,0.2226,75,0.1720,0.2708
ZEC/USDT,2h,age0,full,global,bos,0,ote,tight,409,202,201,0.5545,0.2822,0.4406,0.1894,0.2920,109,0.3121,0.3833,93,0.0441,0.1838,127,0.1520,0.2794,75,0.2523,0.3132
ZEC/USDT,2h,age0,full,global,bos,0,deep,zero,409,45,45,0.2444,0.1111,0.7556,-0.0977,-0.1317,25,0.0335,-0.0247,20,-0.2618,-0.2654,35,-0.0509,-0.0935,10,-0.2618,-0.2654
ZEC/USDT,2h,age0,full,global,bos,0,breaker,zero,191,83,83,0.8072,0.5663,0.1928,0.1382,0.3719,46,0.1341,0.3677,37,0.1432,0.3772,56,0.1330,0.3837,27,0.1489,0.3474
ZEC/USDT,2h,age0,full,global,bos,5,ote,zero,374,184,183,0.6196,0.3424,0.3750,0.1175,0.2259,102,0.2135,0.3197,82,-0.0034,0.1077,112,0.0828,0.1969,72,0.1710,0.2706
ZEC/USDT,2h,age0,full,global,bos,5,ote,tight,374,184,183,0.5543,0.2717,0.4402,0.1897,0.2769,102,0.3184,0.3878,82,0.0277,0.1374,112,0.1538,0.2595,72,0.2452,0.3038
ZEC/USDT,2h,age0,full,global,bos,5,deep,zero,374,39,39,0.2821,0.1282,0.7179,0.0411,0.0019,23,0.1234,0.0601,16,-0.0772,-0.0818,30,0.1073,0.0576,9,-0.1798,-0.1838
ZEC/USDT,2h,age0,full,global,bos,5,breaker,zero,165,71,71,0.7887,0.6056,0.2113,0.1121,0.3774,40,0.0927,0.3569,31,0.1371,0.4039,45,0.0967,0.3916,26,0.1388,0.3529
ZEC/USDT,2h,age0,full,global,choch,0,ote,zero,310,207,207,0.5266,0.3092,0.4734,-0.0554,0.0550,108,-0.0200,0.0884,99,-0.0940,0.0186,178,-0.0426,0.0764,29,-0.1340,-0.0762
ZEC/USDT,2h,age0,full,global,choch,0,ote,tight,310,207,207,0.4638,0.2560,0.5362,-0.0101,0.1049,108,0.0277,0.1510,99,-0.0513,0.0545,178,0.0193,0.1382,29,-0.1903,-0.1001
ZEC/USDT,2h,age0,full,global,choch,0,deep,zero,310,109,109,0.2294,0.1376,0.7706,-0.1534,-0.0967,59,-0.1867,-0.1233,50,-0.1141,-0.0654,93,-0.2062,-0.1245,16,0.1535,0.0648
ZEC/USDT,2h,age0,full,global,choch,0,breaker,zero,201,134,134,0.7836,0.3955,0.2164,0.1049,0.2231,66,0.1750,0.3246,68,0.0368,0.1245,120,0.1045,0.2259,14,0.1079,0.1986
ZEC/USDT,2h,age0,full,global,choch,5,ote,zero,75,41,41,0.5610,0.2927,0.4390,0.0063,0.0860,26,0.1039,0.2173,15,-0.1628,-0.1415,29,0.1135,0.1877,12,-0.2525,-0.1597
ZEC/USDT,2h,age0,full,global,choch,5,ote,tight,75,41,41,0.4634,0.2439,0.5366,-0.0108,0.0864,26,0.0673,0.1811,15,-0.1462,-0.0778,29,0.1041,0.1670,12,-0.2885,-0.1085
ZEC/USDT,2h,age0,full,global,choch,5,deep,zero,75,9,9,0.2222,0.0000,0.7778,-0.1798,-0.4788,5,-0.2618,-0.5309,4,-0.0772,-0.4136,4,-0.0772,-0.4136,5,-0.2618,-0.5309
ZEC/USDT,2h,age0,full,global,choch,5,breaker,zero,45,23,23,0.7826,0.3043,0.2174,0.1035,0.1576,13,0.1931,0.3450,10,-0.0130,-0.0860,18,0.1750,0.2392,5,-0.1540,-0.1360
ZEC/USDT,4h,age0,full,local,bos,0,ote,zero,308,189,187,0.6402,0.3545,0.3492,0.1608,0.2740,116,0.1699,0.2973,73,0.1461,0.2369,116,0.1645,0.2783,73,0.1550,0.2673
ZEC/USDT,4h,age0,full,local,bos,0,ote,tight,308,189,187,0.5820,0.2963,0.4074,0.2556,0.3640,116,0.2250,0.3616,73,0.3044,0.3679,116,0.2545,0.3485,73,0.2573,0.3883
ZEC/USDT,4h,age0,full,local,bos,0,deep,zero,308,100,100,0.2800,0.1200,0.7200,0.0335,-0.0247,60,0.1073,0.0576,40,-0.0772,-0.1482,60,0.1688,0.0967,40,-0.1695,-0.2068
ZEC/USDT,4h,age0,full,local,bos,0,breaker,zero,171,120,120,0.8500,0.4500,0.1500,0.1985,0.3415,71,0.1915,0.3559,49,0.2086,0.3206,73,0.1782,0.3063,47,0.2300,0.3962
ZEC/USDT,4h,age0,full,local,bos,5,ote,zero,137,53,51,0.6038,0.4151,0.3585,0.1256,0.3222,35,0.2663,0.5330,18,-0.1558,-0.0995,30,0.0891,0.2540,23,0.1699,0.4051
ZEC/USDT,4h,age0,full,local,bos,5,ote,tight,137,53,51,0.5849,0.3774,0.3774,0.2975,0.5316,35,0.4440,0.7550,18,0.0045,0.0849,30,0.2960,0.4788,23,0.2993,0.5959
ZEC/USDT,4h,age0,full,local,bos,5,deep,zero,137,6,6,0.3333,0.1667,0.6667,0.2304,0.2243,3,0.2304,0.6667,3,0.2304,-0.2182,3,0.2304,0.6667,3,0.2304,-0.2182
ZEC/USDT,4h,age0,full,local,bos,5,breaker,zero,52,22,22,0.8182,0.6364,0.1818,0.1536,0.4345,14,0.2086,0.5868,8,0.0575,0.1681,9,0.0967,0.2506,13,0.1931,0.5619
ZEC/USDT,4h,age0,full,local,choch,0,ote,zero,223,143,143,0.5524,0.3357,0.4476,-0.0090,0.1185,73,-0.0170,0.1192,70,-0.0005,0.1177,112,-0.0390,0.0712,31,0.0995,0.2894
ZEC/USDT,4h,age0,full,local,choch,0,ote,tight,223,143,143,0.4895,0.2448,0.5105,0.0449,0.1285,73,-0.0351,0.0523,70,0.1283,0.2081,112,0.0101,0.0580,31,0.1706,0.3833
ZEC/USDT,4h,age0,full,local,choch,0,deep,zero,223,113,113,0.2389,0.1593,0.7611,-0.1181,-0.0167,59,0.0635,0.1257,54,-0.3165,-0.1724,92,-0.0772,0.0480,21,-0.2969,-0.3004
ZEC/USDT,4h,age0,full,local,choch,0,breaker,zero,158,105,105,0.8286,0.4762,0.1714,0.1683,0.3341,56,0.1582,0.3297,49,0.1798,0.3392,79,0.1423,0.3153,26,0.2473,0.3913
ZEC/USDT,4h,age0,full,local,choch,5,ote,zero,26,14,14,0.5000,0.3571,0.5000,-0.1031,0.0674,7,0.0251,0.3886,7,-0.2312,-0.2537,9,-0.2027,-0.0348,5,0.0763,0.2514
ZEC/USDT,4h,age0,full,local,choch,5,ote,tight,26,14,14,0.3571,0.2143,0.6429,-0.2377,-0.1239,7,-0.3901,-0.1304,7,-0.0852,-0.1174,9,-0.2885,-0.1495,5,-0.1462,-0.0778
ZEC/USDT,4h,age0,full,local,choch,5,deep,zero,26,10,10,0.3000,0.3000,0.7000,0.1073,0.5000,6,0.8455,1.5000,4,-1.0000,-1.0000,8,-0.0772,0.2500,2,0.8455,1.5000
ZEC/USDT,4h,age0,full,local,choch,5,breaker,zero,14,6,6,0.6667,0.3333,0.3333,-0.0600,0.0383,3,-0.0600,0.0383,3,-0.0600,0.0383,3,-0.5300,-0.3633,3,0.4100,0.4400
ZEC/USDT,4h,age0,full,global,bos,0,ote,zero,308,158,154,0.6139,0.4114,0.3608,0.1299,0.3159,99,0.2447,0.4753,59,-0.0710,0.0370,92,0.1691,0.3747,66,0.0763,0.2355
ZEC/USDT,4h,age0,full,global,bos,0,ote,tight,308,158,156,0.5633,0.3734,0.4241,0.2178,0.4525,99,0.3504,0.6393,59,-0.0063,0.1369,92,0.2570,0.5299,66,0.1643,0.3470
ZEC/USDT,4h,age0,full,global,bos,0,deep,zero,308,20,20,0.2500,0.0500,0.7500,-0.0772,-0.2809,13,0.1357,-0.0741,7,-0.4727,-0.6649,14,0.0546,-0.1402,6,-0.3848,-0.6091
ZEC/USDT,4h,age0,full,global,bos,0,breaker,zero,140,71,71,0.8310,0.5352,0.1690,0.1717,0.3787,45,0.1280,0.4027,26,0.2473,0.3371,44,0.1536,0.3384,27,0.2011,0.4443
ZEC/USDT,4h,age0,full,global,bos,5,ote,zero,281,141,137,0.6312,0.4184,0.3404,0.1654,0.3524,90,0.2698,0.5112,51,-0.0283,0.0580,78,0.2198,0.4183,63,0.0995,0.2728
ZEC/USDT,4h,age0,full,global,bos,5,ote,tight,281,141,139,0.5816,0.3759,0.4043,0.2592,0.4875,90,0.3911,0.6849,51,0.0246,0.1361,78,0.2920,0.5508,63,0.2197,0.4111
ZEC/USDT,4h,age0,full,global,bos,5,deep,zero,281,15,15,0.2667,0.0667,0.7333,-0.0157,-0.1976,11,0.0067,-0.1190,4,-0.0772,-0.4136,10,0.1073,-0.0309,5,-0.2618,-0.5309
