id,symbol,timeframe,scenario,direction,entryAt,exitAt,netR,status,equityBefore,equityAfter,pnl,openRiskPct
LTC/USDT|15m|breaker|1415:low:1269:77.66:structural|1495,LTC/USDT,15m,breaker,short,1767267900000,1767282300000,-1.0818373134328356,capacity-rejected,9955.020469078014,9955.020469078014,0,1.5
LTC/USDT|15m|deep|1419:low:1000:77:structural|1507,LTC/USDT,15m,deep,short,1767278700000,1767282300000,-1.1440643979057599,capacity-rejected,9955.020469078014,9955.020469078014,0,1.5
LINK/USDT|15m|ote|1432:low:1243:12.254:structural|1509,LINK/USDT,15m,ote,short,1767280500000,1767307500000,-1.0645301911355698,capacity-rejected,9955.020469078014,9955.020469078014,0,1.5
ADA/USDT|15m|ote|1559:high:1528:0.3607:structural|1561,ADA/USDT,15m,ote,long,1767327300000,1767356100000,0.30240717718809523,capacity-rejected,9955.020469078014,9955.020469078014,0,1.5
AVAX/USDT|15m|ote|1555:high:1529:13.696:structural|1561,AVAX/USDT,15m,ote,long,1767327300000,1767339900000,-1.0807809467698142,capacity-rejected,9955.020469078014,9955.020469078014,0,1.5
ADA/USDT|15m|deep|1559:high:1528:0.3607:structural|1565,ADA/USDT,15m,deep,long,1767330900000,1767365100000,3.820085963600045,capacity-rejected,9955.020469078014,9955.020469078014,0,1.5
AVAX/USDT|15m|deep|1555:high:1529:13.696:structural|1572,AVAX/USDT,15m,deep,long,1767337200000,1767339900000,-1.1654738852384143,capacity-rejected,9955.020469078014,9955.020469078014,0,1.5
XRP/USDT|15m|ote|1646:high:1621:1.8921:structural|1652,XRP/USDT,15m,ote,long,1767353400000,1767364200000,0.25485533194540283,accepted,10022.102496103698,10034.873427395874,12.770931292176792,1.5
LINK/USDT|15m|ote|1583:high:1177:13.035:structural|1602,LINK/USDT,15m,ote,long,1767364200000,1768406400000,1.4073518608116866,accepted,10034.873427395874,10674.256567226326,70.61298895527665,1.5
NEAR/USDT|15m|ote|1527:high:1507:1.691:structural|1529,NEAR/USDT,15m,ote,long,1767402900000,1767402900000,0.2417231834888283,capacity-rejected,10034.873427395874,10034.873427395874,0,1.5
APT/USDT|15m|deep|1539:high:1518:1.9094:structural|1550,APT/USDT,15m,deep,long,1767421800000,1767421800000,-1.2850104302673844,capacity-rejected,10034.873427395874,10034.873427395874,0,1.5
AVAX/USDT|15m|ote|1655:high:1632:13.973:structural|1667,AVAX/USDT,15m,ote,long,1767422700000,1767424500000,-1.1085588963244446,capacity-rejected,10034.873427395874,10034.873427395874,0,1.5
AVAX/USDT|15m|deep|1655:high:1632:13.973:structural|1668,AVAX/USDT,15m,deep,long,1767423600000,1767424500000,-1.2226295615471534,capacity-rejected,10034.873427395874,10034.873427395874,0,1.5
NEAR/USDT|15m|deep|1527:high:1507:1.691:structural|1552,NEAR/USDT,15m,deep,long,1767423600000,1767424500000,-1.341334089586964,capacity-rejected,10034.873427395874,10034.873427395874,0,1.5
ADA/USDT|15m|deep|1636:high:1612:0.3936:structural|1669,ADA/USDT,15m,deep,long,1767424500000,1767627900000,3.9062716801523027,capacity-rejected,10034.873427395874,10034.873427395874,0,1.5
DOGE/USDT|15m|ote|1731:low:1710:0.1412:structural|1740,DOGE/USDT,15m,ote,short,1767432600000,1767485700000,-1.0672657158162586,capacity-rejected,10034.873427395874,10034.873427395874,0,1.5
DOGE/USDT|15m|deep|1731:low:1710:0.1412:structural|1742,DOGE/USDT,15m,deep,short,1767434400000,1767484800000,-1.1607353211594946,capacity-rejected,10034.873427395874,10034.873427395874,0,1.5
LINK/USDT|15m|deep|1760:high:1739:13.385:structural|1762,LINK/USDT,15m,deep,long,1767508200000,1767546000000,3.6814025702046793,capacity-rejected,10034.873427395874,10034.873427395874,0,1.5
AVAX/USDT|15m|ote|1792:high:1761:14.133:structural|1793,AVAX/USDT,15m,ote,long,1767536100000,1767550500000,0.27661136119199303,capacity-rejected,10034.873427395874,10034.873427395874,0,1.5
AVAX/USDT|15m|deep|1792:high:1761:14.133:structural|1794,AVAX/USDT,15m,deep,long,1767537000000,1767553200000,1.099059502347939,capacity-rejected,10034.873427395874,10034.873427395874,0,1.5
NEAR/USDT|15m|deep|1669:high:1620:1.731:structural|1696,NEAR/USDT,15m,deep,long,1767553200000,1767584700000,3.8673146213765737,accepted,10078.57796369452,10273.463123302918,194.88515960839777,1.5
DOGE/USDT|15m|ote|1875:low:1825:0.1496:structural|1879,DOGE/USDT,15m,ote,short,1767557700000,1767630600000,0.34264885663220057,capacity-rejected,10078.57796369452,10078.57796369452,0,1.5
SUI/USDT|15m|deep|1689:high:1632:1.7146:structural|1712,SUI/USDT,15m,deep,long,1767567600000,1767567600000,-1.1664117455299816,capacity-rejected,10078.57796369452,10078.57796369452,0,1.5
ADA/USDT|15m|ote|1850:low:1789:0.3971:structural|1853,ADA/USDT,15m,ote,short,1767590100000,1767623400000,-1.067184235808899,accepted,10273.463123302918,10218.644733841153,-54.818389461764646,1.5
LINK/USDT|15m|deep|1836:high:1786:13.56:structural|1858,LINK/USDT,15m,deep,long,1767594600000,1767644100000,3.8302327611021347,capacity-rejected,10273.463123302918,10273.463123302918,0,1.5
ADA/USDT|15m|deep|1850:low:1789:0.3971:structural|1865,ADA/USDT,15m,deep,short,1767600900000,1767623400000,-1.1389780349366339,capacity-rejected,10273.463123302918,10273.463123302918,0,1.5
SUI/USDT|15m|ote|1734:low:1647:1.6799:structural|1749,SUI/USDT,15m,ote,short,1767600900000,1767636900000,-1.0426393412496466,capacity-rejected,10273.463123302918,10273.463123302918,0,1.5
DOGE/USDT|15m|deep|1875:low:1825:0.1496:structural|1965,DOGE/USDT,15m,deep,short,1767635100000,1767644100000,-1.1229369677042402,accepted,10287.713691109677,10229.951421025156,-57.76227008452049,1
LTC/USDT|15m|ote|1908:high:1840:83.6:structural|1929,LTC/USDT,15m,ote,long,1767658500000,1767715200000,0.33453655141445593,accepted,10229.951421025156,10247.062884372792,17.111463347635844,1
LINK/USDT|15m|deep|1914:high:1839:13.874:structural|1930,LINK/USDT,15m,deep,long,1767659400000,1767721500000,1.2504255377466635,accepted,10229.951421025156,10311.02184690658,63.958962533788124,1.5
ADA/USDT|15m|ote|1959:low:1930:0.4175:structural|1973,ADA/USDT,15m,ote,short,1767698100000,1767708000000,-1.0574174338807925,capacity-rejected,10229.951421025156,10229.951421025156,0,1.5
ADA/USDT|15m|deep|1959:low:1930:0.4175:structural|1984,ADA/USDT,15m,deep,short,1767708000000,1767708000000,-1.1188819451055052,capacity-rejected,10229.951421025156,10229.951421025156,0,1.5
BNB/USDT|15m|breaker|1985:high:1913:917.53:structural|1990,BNB/USDT,15m,breaker,long,1767713400000,1767713400000,0.12101641701828358,capacity-rejected,10229.951421025156,10229.951421025156,0,1.5
BNB/USDT|30m|deep|10954:high:10919:907.65:structural|10999,BNB/USDT,30m,deep,long,1767720600000,1767798000000,1.164315334957786,accepted,10247.062884372792,10370.675909179341,59.65406227276002,1.5
LTC/USDT|15m|breaker|1994:low:1930:82.77:structural|1998,LTC/USDT,15m,breaker,short,1767720600000,1767729600000,0.1533712500000006,capacity-rejected,10247.062884372792,10247.062884372792,0,1.5
NEAR/USDT|15m|ote|1884:low:1802:1.751:structural|1892,NEAR/USDT,15m,ote,short,1767729600000,1768299300000,0.3642511393201261,accepted,10311.02184690658,10593.309103612768,18.779007276452163,1.5
APT/USDT|1h|deep|15470:low:15424:1.9032:structural|15474,APT/USDT,1h,deep,short,1767733200000,1768172400000,3.9445981680249527,capacity-rejected,10311.02184690658,10311.02184690658,0,1.5
APT/USDT|30m|deep|10939:low:10848:1.9032:structural|10948,APT/USDT,30m,deep,short,1767733200000,1768172400000,3.9445981680249527,capacity-rejected,10311.02184690658,10311.02184690658,0,1.5
LINK/USDT|15m|ote|2000:low:1959:13.672:structural|2012,LINK/USDT,15m,ote,short,1767733200000,1768341600000,0.35633899639031896,capacity-rejected,10311.02184690658,10311.02184690658,0,1.5
LTC/USDT|15m|ote|1994:low:1930:82.77:structural|2013,LTC/USDT,15m,ote,short,1767734100000,1768161600000,1.369660657662954,capacity-rejected,10311.02184690658,10311.02184690658,0,1.5
NEAR/USDT|15m|deep|1884:low:1802:1.751:structural|1897,NEAR/USDT,15m,deep,short,1767734100000,1768313700000,1.2771654332607862,capacity-rejected,10311.02184690658,10311.02184690658,0,1.5
LINK/USDT|15m|deep|2000:low:1959:13.672:structural|2014,LINK/USDT,15m,deep,short,1767735000000,1768341600000,1.260885474248141,capacity-rejected,10311.02184690658,10311.02184690658,0,1.5
LTC/USDT|15m|deep|1994:low:1930:82.77:structural|2014,LTC/USDT,15m,deep,short,1767735000000,1768161600000,3.8750536045106463,capacity-rejected,10311.02184690658,10311.02184690658,0,1.5
LTC/USDT|30m|deep|10997:low:10965:82.77:structural|11007,LTC/USDT,30m,deep,short,1767735000000,1768161600000,3.8750536045106463,capacity-rejected,10311.02184690658,10311.02184690658,0,1.5
BNB/USDT|30m|deep|11000:low:10965:905.23:structural|11010,BNB/USDT,30m,deep,short,1767740400000,1767855600000,3.855048212926923,capacity-rejected,10311.02184690658,10311.02184690658,0,1.5
TON/USDT|15m|deep|2045:low:1733:1.8305:structural|2066,TON/USDT,15m,deep,short,1767886200000,1768222800000,3.9313577811555716,accepted,10370.675909179341,10574.530096336315,203.85418715697418,1.5
SOL/USDT|1h|deep|15542:low:15520:136.12:structural|15577,SOL/USDT,1h,deep,short,1767927600000,1768186800000,-1.0710234630686484,capacity-rejected,10370.675909179341,10370.675909179341,0,1.5
AVAX/USDT|15m|deep|2148:low:1901:13.89:structural|2278,AVAX/USDT,15m,deep,short,1767972600000,1768186800000,1.2082870915327775,capacity-rejected,10370.675909179341,10370.675909179341,0,1.5
AVAX/USDT|15m|ote|2148:low:1901:13.89:structural|2278,AVAX/USDT,15m,ote,short,1767972600000,1768186800000,0.3724291827554862,capacity-rejected,10370.675909179341,10370.675909179341,0,1.5
NEAR/USDT|15m|ote|2162:high:2068:1.718:structural|2173,NEAR/USDT,15m,ote,long,1767982500000,1768206600000,0.35127178034966816,capacity-rejected,10370.675909179341,10370.675909179341,0,1.5
NEAR/USDT|15m|deep|2162:high:2068:1.718:structural|2177,NEAR/USDT,15m,deep,long,1767986100000,1768206600000,1.2461767105975747,capacity-rejected,10370.675909179341,10370.675909179341,0,1.5
NEAR/USDT|30m|deep|11084:high:11056:1.708:structural|11108,NEAR/USDT,30m,deep,long,1768015800000,1768172400000,1.2351999999999923,capacity-rejected,10370.675909179341,10370.675909179341,0,1.5
BNB/USDT|1h|deep|15537:low:15462:890.74:structural|15596,BNB/USDT,1h,deep,short,1768068000000,1768327200000,-1.098697828990803,capacity-rejected,10370.675909179341,10370.675909179341,0,1.5
ADA/USDT|15m|ote|2445:high:2381:0.3917:structural|2448,ADA/USDT,15m,ote,long,1768125600000,1768146300000,0.31072205258694047,capacity-rejected,10370.675909179341,10370.675909179341,0,1.5
ADA/USDT|15m|deep|2445:high:2381:0.3917:structural|2488,ADA/USDT,15m,deep,long,1768161600000,1768172400000,-1.217888884414014,capacity-rejected,10370.675909179341,10370.675909179341,0,1.5
ADA/USDT|15m|deep|2460:high:2302:0.3934:structural|2488,ADA/USDT,15m,deep,long,1768161600000,1768172400000,-1.1537503073070783,capacity-rejected,10370.675909179341,10370.675909179341,0,1.5
AVAX/USDT|30m|deep|11245:low:11224:13.754:structural|11254,AVAX/USDT,30m,deep,short,1768179600000,1768183200000,-1.2279976439790568,capacity-rejected,10370.675909179341,10370.675909179341,0,1.5
LTC/USDT|15m|ote|2497:low:1551:79.03:structural|2517,LTC/USDT,15m,ote,short,1768187700000,1768403700000,0.3581191426893733,capacity-rejected,10370.675909179341,10370.675909179341,0,1.5
SUI/USDT|30m|deep|11203:high:11174:1.8275:structural|11214,SUI/USDT,30m,deep,long,1768206600000,1768341600000,3.934406684357752,capacity-rejected,10370.675909179341,10370.675909179341,0,1.5
ADA/USDT|30m|deep|11279:low:11089:0.3845:structural|11284,ADA/USDT,30m,deep,short,1768233600000,1768318200000,-1.0710403950729697,accepted,10574.530096336315,10471.863459581517,-56.62874446045527,1.5
SUI/USDT|30m|deep|11225:low:11070:1.7675:structural|11229,SUI/USDT,30m,deep,short,1768233600000,1768334400000,-1.07971549837473,capacity-rejected,10574.530096336315,10574.530096336315,0,1.5
LTC/USDT|15m|deep|2642:low:2578:75.9:structural|2651,LTC/USDT,15m,deep,short,1768308300000,1768314600000,-1.2237328097731255,accepted,10593.309103612768,10528.492204041971,-64.81689957079641,1.5
XRP/USDT|15m|ote|2720:high:2683:2.08:structural|2722,XRP/USDT,15m,ote,long,1768316400000,1768334400000,1.3613452679963882,accepted,10528.492204041971,10543.528024787063,71.664565205547,1.5
TON/USDT|15m|ote|2573:high:2255:1.7929:structural|2582,TON/USDT,15m,ote,long,1768350600000,1768508100000,-1.0344017246253887,accepted,10543.528024787063,10559.692705041858,-54.531217862379286,1
LTC/USDT|15m|deep|2711:high:2690:78.94:structural|2720,LTC/USDT,15m,deep,long,1768370400000,1768389300000,1.1403308900523517,accepted,10543.528024787063,10603.64357827105,60.11555348398673,1.5
XRP/USDT|15m|ote|2753:high:2253:2.1679:structural|2782,XRP/USDT,15m,ote,long,1768370400000,1768577400000,-1.0276494804919423,capacity-rejected,10543.528024787063,10543.528024787063,0,1.5
LTC/USDT|30m|deep|11276:low:11253:77.68:structural|11366,LTC/USDT,30m,deep,short,1768381200000,1768402800000,-1.096306265556605,capacity-rejected,10543.528024787063,10543.528024787063,0,1.5
APT/USDT|15m|deep|2645:high:2620:1.9594:structural|2653,APT/USDT,15m,deep,long,1768414500000,1768415400000,-1.1248117176873913,accepted,10674.256567226326,10614.223922904237,-60.03264432208881,1
LINK/USDT|30m|deep|11403:low:11371:13.85:structural|11424,LINK/USDT,30m,deep,short,1768485600000,1768780800000,3.9215246073298635,accepted,10614.223922904237,10669.588925369862,208.1197015068914,1
ADA/USDT|1h|deep|15666:high:15569:0.4052:structural|15717,ADA/USDT,1h,deep,long,1768503600000,1768575600000,-1.0589111692844677,accepted,10614.223922904237,10503.49510371561,-56.19760132624848,1.5
APT/USDT|15m|deep|2835:low:2753:1.7601:structural|2856,APT/USDT,15m,deep,short,1768597200000,1768625100000,-1.1299457929669785,accepted,10503.49510371561,10444.153203196147,-59.34190051946355,1
SUI/USDT|15m|ote|2834:low:2055:1.7399:structural|2856,SUI/USDT,15m,ote,short,1768597200000,1769356800000,1.4185709590141333,accepted,10503.49510371561,10412.96095518877,74.49976561139053,1.5
ADA/USDT|15m|ote|3087:low:3032:0.3942:structural|3094,ADA/USDT,15m,ote,short,1768707000000,1768773600000,0.33159262086514235,accepted,10444.153203196147,10461.46922386297,17.31602066682441,1.5
LINK/USDT|1h|deep|15690:high:15496:14.231:structural|15793,LINK/USDT,1h,deep,long,1768777200000,1768780800000,-1.0362202756656609,accepted,10461.46922386297,10615.386992754768,-54.20193261509557,1.5
SOL/USDT|4h|deep|11686:high:11642:143.45:structural|11717,SOL/USDT,4h,deep,long,1768780800000,1768780800000,-1.0450472232183414,accepted,10615.386992754768,10559.919089253935,-55.46790350083235,1
SUI/USDT|15m|deep|3247:low:3223:1.4835:structural|3255,SUI/USDT,15m,deep,short,1768956300000,1768956300000,-1.2089085197524987,accepted,10559.919089253935,10496.089208479454,-63.82988077448064,1
TON/USDT|15m|ote|3309:high:3221:1.5561:structural|3319,TON/USDT,15m,ote,long,1769013900000,1769090400000,0.3504769941365174,accepted,10496.089208479454,10456.991170558973,18.393188979883085,1
AVAX/USDT|15m|deep|3435:low:3362:11.94:structural|3445,AVAX/USDT,15m,deep,short,1769022900000,1769023800000,-1.0954790066745625,accepted,10496.089208479454,10438.59798157909,-57.49122690036334,1.5
DOGE/USDT|15m|deep|3497:low:3424:0.12168:structural|3507,DOGE/USDT,15m,deep,short,1769022900000,1769023800000,-1.0936046865023625,capacity-rejected,10496.089208479454,10496.089208479454,0,1.5
SUI/USDT|15m|deep|3503:low:3409:1.4809:structural|3507,SUI/USDT,15m,deep,short,1769183100000,1769185800000,-1.1699612968183641,accepted,10456.991170558973,10395.819795805346,-61.1713747536268,1
SOL/USDT|15m|deep|3711:high:3660:129.24:structural|3723,SOL/USDT,15m,deep,long,1769200200000,1769356800000,-1.114859568648902,accepted,10395.819795805346,10355.011559322253,-57.949395866516326,1
SUI/USDT|15m|deep|3514:high:3421:1.5134:structural|3526,SUI/USDT,15m,deep,long,1769200200000,1769329800000,-1.1034936610023014,accepted,10395.819795805346,10338.46118957738,-57.35860622796719,1.5
BNB/USDT|15m|deep|3787:low:3767:880.35:structural|3791,BNB/USDT,15m,deep,short,1769334300000,1769356800000,3.2586384290387844,accepted,10338.46118957738,10523.458093969666,168.44653464741438,1.5
SUI/USDT|15m|ote|3701:low:3246:1.4448:structural|3792,SUI/USDT,15m,ote,short,1769439600000,1769698800000,1.4090396946564883,accepted,10523.458093969666,10651.09399386473,74.13985089728683,0.5
XRP/USDT|15m|ote|3971:high:3728:1.9259:structural|3980,XRP/USDT,15m,ote,long,1769448600000,1769698800000,-1.0283892438988136,accepted,10523.458093969666,10596.982938302439,-54.111055562291575,1
BNB/USDT|1h|deep|15958:low:15854:864.5:structural|16002,BNB/USDT,1h,deep,short,1769529600000,1769587200000,-1.0797169710621373,accepted,10523.458093969666,10466.646312478066,-56.811781491601295,1.5
SOL/USDT|15m|deep|4090:high:3990:125.15:structural|4094,SOL/USDT,15m,deep,long,1769534100000,1769600700000,3.820424757943096,capacity-rejected,10523.458093969666,10523.458093969666,0,1.5
SUI/USDT|15m|deep|3892:high:3860:1.4442:structural|3897,SUI/USDT,15m,deep,long,1769534100000,1769560200000,1.1586729493891956,capacity-rejected,10523.458093969666,10523.458093969666,0,1.5
LTC/USDT|15m|deep|4098:low:4060:69.15:structural|4111,LTC/USDT,15m,deep,short,1769622300000,1769658300000,3.7474712772434144,accepted,10466.646312478066,10662.763594603452,196.11728212538625,1.5
BNB/USDT|15m|deep|4147:low:4124:900.33:structural|4164,BNB/USDT,15m,deep,short,1769670000000,1769670900000,-1.6095161610717585,accepted,10662.763594603452,10576.954142967443,-85.80945163600926,1.5
BNB/USDT|30m|deep|12074:low:12050:897.45:structural|12082,BNB/USDT,30m,deep,short,1769670000000,1769697000000,3.7353436472236154,capacity-rejected,10662.763594603452,10662.763594603452,0,1.5
LTC/USDT|15m|deep|4302:high:4279:65.16:structural|4305,LTC/USDT,15m,deep,long,1769796900000,1769847300000,-1.1102134115778768,accepted,10596.982938302439,10419.20264430342,-58.82456290182652,0.5
TON/USDT|15m|deep|4192:high:4163:1.4588:structural|4218,TON/USDT,15m,deep,long,1769823000000,1769844600000,-1.1463755096668518,accepted,10596.982938302439,10536.242329718301,-60.74060858413695,1
AVAX/USDT|15m|deep|4309:high:4249:11.014:structural|4348,AVAX/USDT,15m,deep,long,1769835600000,1769844600000,-1.098711262479065,accepted,10596.982938302439,10478.027207205245,-58.21512251305692,1.5
SOL/USDT|15m|deep|4390:high:4313:118.06:structural|4442,SOL/USDT,15m,deep,long,1769847300000,1769868900000,-1.0656057010811393,accepted,10419.20264430342,10363.688835610972,-55.51380869244703,0.5
BNB/USDT|15m|deep|4534:low:4486:742.53:structural|4538,BNB/USDT,15m,deep,short,1770006600000,1770020100000,1.2545752698505794,accepted,10363.688835610972,10428.698974198893,65.01013858792037,0.5
AVAX/USDT|15m|deep|4534:low:4410:9.73:structural|4559,AVAX/USDT,15m,deep,short,1770025500000,1770045300000,-1.0710177570840496,accepted,10428.698974198893,10372.852365275636,-55.846608923256134,0.5
ADA/USDT|15m|deep|4685:low:4629:0.2932:structural|4698,ADA/USDT,15m,deep,short,1770150600000,1770287400000,3.921336662639262,accepted,10372.852365275636,10519.693760673626,203.37723138049867,0.5
SUI/USDT|30m|deep|12289:low:12259:1.1171:structural|12294,SUI/USDT,30m,deep,short,1770150600000,1770150600000,-1.0900730867773196,accepted,10372.852365275636,10316.316529293128,-56.535835982507166,1
SUI/USDT|15m|ote|4712:low:4684:1.0594:structural|4714,SUI/USDT,15m,ote,short,1770269400000,1770290100000,1.3895701904541666,accepted,10316.316529293128,10591.369990295603,71.6762296219766,1
DOGE/USDT|15m|deep|5226:low:5187:0.09629:structural|5232,DOGE/USDT,15m,deep,short,1770575400000,1770591600000,-1.1458375076838279,accepted,10591.369990295603,10530.690045332416,-60.67994496318801,0.5
SUI/USDT|15m|ote|5047:low:4943:0.981:structural|5054,SUI/USDT,15m,ote,short,1770575400000,1770733800000,1.3934332485156882,accepted,10591.369990295603,10604.481880791462,73.79183545904587,1
LINK/USDT|30m|deep|12600:low:12556:8.776:structural|12631,LINK/USDT,30m,deep,short,1770658200000,1770784200000,3.8983295376828284,accepted,10530.690045332416,10763.670538477845,205.26050027950942,1
SUI/USDT|15m|ote|5231:low:5199:0.93:structural|5232,SUI/USDT,15m,ote,short,1770735600000,1770775200000,0.3265551152009477,accepted,10604.481880791462,10621.796619802602,17.314739011141093,1
DOGE/USDT|15m|deep|5409:low:5377:0.09288:structural|5419,DOGE/USDT,15m,deep,short,1770743700000,1770789600000,3.7721136125654295,accepted,10604.481880791462,10963.67709076153,200.0065522836846,1.5
AVAX/USDT|30m|deep|12681:low:12657:8.735:structural|12696,AVAX/USDT,30m,deep,short,1770775200000,1770780600000,-1.1935190226876098,accepted,10621.796619802602,10558.410038198335,-63.386581604266794,1.5
XRP/USDT|15m|deep|5507:low:5471:1.3572:structural|5531,XRP/USDT,15m,deep,short,1770844500000,1770996600000,-1.0986193717277482,accepted,10963.67709076153,10841.772613243413,-60.224540186391685,0.5
APT/USDT|15m|deep|5361:low:5331:0.9203:structural|5364,APT/USDT,15m,deep,short,1770854400000,1770855300000,-1.1251688064344794,accepted,10963.67709076153,10901.997153429804,-61.67993733172598,1
SUI/USDT|30m|deep|12705:high:12641:0.9372:structural|12717,SUI/USDT,30m,deep,long,1770912000000,1771093800000,3.953283932260768,accepted,10901.997153429804,11123.70611314233,215.49345088103337,1
BNB/USDT|30m|deep|12773:low:12738:604.37:structural|12786,BNB/USDT,30m,deep,short,1770937200000,1770996600000,1.2188601424645058,accepted,10901.997153429804,10908.212662261298,66.44004901788544,1.5
DOGE/USDT|15m|deep|5616:low:5563:0.09143:structural|5635,DOGE/USDT,15m,deep,short,1770938100000,1770994800000,-1.110708898840087,capacity-rejected,10901.997153429804,10901.997153429804,0,1.5
DOGE/USDT|4h|deep|12218:low:12188:0.09459:structural|12272,DOGE/USDT,4h,deep,short,1771084800000,1771099200000,-1.0246993993008255,accepted,10908.212662261298,11067.817918330007,-55.88819481232405,1
TON/USDT|15m|deep|5625:high:5605:1.4991:structural|5653,TON/USDT,15m,deep,long,1771114500000,1771126200000,-1.2231290608234782,accepted,11067.817918330007,11000.131069650946,-67.68684867906123,0.5
SOL/USDT|15m|deep|5844:high:5822:88.42:structural|5854,SOL/USDT,15m,deep,long,1771118100000,1771137000000,3.768475392670202,accepted,11067.817918330007,11208.675067029852,208.54399737890486,1
LTC/USDT|15m|deep|5769:low:5744:55.75:structural|5784,LTC/USDT,15m,deep,short,1771128000000,1771140600000,-1.2433406529103788,accepted,11000.131069650946,11140.290516298654,-68.38455073119775,1
XRP/USDT|15m|ote|5861:high:4809:1.6116:structural|5878,XRP/USDT,15m,ote,long,1771156800000,1771809300000,-1.0095268648127147,accepted,11140.290516298654,10220.771741309012,-56.23211279010899,0.5
TON/USDT|15m|deep|5719:high:5688:1.4818:structural|5723,TON/USDT,15m,deep,long,1771177500000,1771182000000,-1.1798862781391586,accepted,11140.290516298654,11074.569136725331,-65.72137957332292,1
XRP/USDT|30m|deep|12931:high:12356:1.6247:structural|12954,XRP/USDT,30m,deep,long,1771183800000,1771808400000,-1.0183312083829554,accepted,11074.569136725331,10331.45287407887,-56.38789685661045,1
AVAX/USDT|15m|deep|5914:high:5865:9.335:structural|5917,AVAX/USDT,15m,deep,long,1771247700000,1771251300000,-1.1982823837388359,accepted,11074.569136725331,11008.216831205153,-66.35230552017886,1.5
LTC/USDT|30m|deep|12943:low:12911:54.29:structural|12973,LTC/USDT,30m,deep,short,1771273800000,1771277400000,-1.199963521849566,accepted,11008.216831205153,10942.16953801487,-66.04729319028301,1.5
LTC/USDT|15m|deep|5885:low:5823:54.29:structural|5947,LTC/USDT,15m,deep,short,1771274700000,1771278300000,-1.199963521849566,capacity-rejected,11008.216831205153,11008.216831205153,0,1.5
LTC/USDT|15m|deep|5949:high:5916:54.89:structural|6018,LTC/USDT,15m,deep,long,1771338600000,1771342200000,-1.1227647905759155,accepted,10942.16953801487,10880.742124565893,-61.42741344897714,1.5
DOGE/USDT|15m|deep|5980:low:5947:0.10112:structural|6086,DOGE/USDT,15m,deep,short,1771344000000,1771344900000,-1.1647976108278641,accepted,10880.742124565893,10817.372812412252,-63.369312153642255,1.5
APT/USDT|15m|deep|5835:high:5808:0.9291:structural|5915,APT/USDT,15m,deep,long,1771350300000,1771422300000,-1.0948821628452787,accepted,10817.372812412252,10758.154069706463,-59.21874270578821,1.5
DOGE/USDT|15m|deep|6087:high:5993:0.10124:structural|6162,DOGE/USDT,15m,deep,long,1771412400000,1771443000000,-1.120303068306344,capacity-rejected,10817.372812412252,10817.372812412252,0,1.5
XRP/USDT|15m|deep|6236:low:6212:1.4093:structural|6238,XRP/USDT,15m,deep,short,1771480800000,1771485300000,-1.2536918060285664,accepted,10758.154069706463,10690.717021680544,-67.43704802591934,1.5
DOGE/USDT|15m|deep|6236:low:6206:0.09786:structural|6240,DOGE/USDT,15m,deep,short,1771482600000,1771516800000,3.775669140520515,capacity-rejected,10758.154069706463,10758.154069706463,0,1.5
XRP/USDT|15m|deep|6244:high:6223:1.4291:structural|6248,XRP/USDT,15m,deep,long,1771489800000,1771506000000,-1.2065366492146608,accepted,10690.717021680544,10626.223312215341,-64.49370946520291,1.5
APT/USDT|15m|deep|6091:low:6070:0.8542:structural|6116,APT/USDT,15m,deep,short,1771531200000,1771546500000,-1.2062490718705352,accepted,10626.223312215341,10562.133952176096,-64.089360039244,1.5
LINK/USDT|30m|deep|13103:low:13067:8.511:structural|13135,LINK/USDT,30m,deep,short,1771565400000,1771599600000,-1.1345773543641064,accepted,10562.133952176096,10502.2161621966,-59.91778997949629,1.5
NEAR/USDT|1h|deep|16505:low:16433:1.031:structural|16558,NEAR/USDT,1h,deep,short,1771632000000,1771650000000,-1.0908378059174477,accepted,10502.2161621966,10444.935090018394,-57.28107217820649,1.5
DOGE/USDT|30m|deep|13186:high:13116:0.09923:structural|13257,DOGE/USDT,30m,deep,long,1771729200000,1771770600000,-1.093244114795423,accepted,10444.935090018394,10387.84077093548,-57.09431908291406,1.5
ADA/USDT|1h|deep|16578:high:16522:0.2865:structural|16622,ADA/USDT,1h,deep,long,1771761600000,1771808400000,-1.0506065071054602,capacity-rejected,10444.935090018394,10444.935090018394,0,1.5
LTC/USDT|1h|deep|16579:high:16529:54.91:structural|16635,LTC/USDT,1h,deep,long,1771808400000,1771808400000,-1.0540438144253446,accepted,10331.45287407887,10277.00385409912,-54.449019979748904,1
ADA/USDT|15m|deep|6540:low:6512:0.2687:structural|6574,ADA/USDT,15m,deep,short,1771839000000,1771839000000,1.0583618455497064,accepted,10220.771741309012,10274.858115524383,54.08637421537046,0.5
DOGE/USDT|15m|deep|6602:low:6572:0.09462:structural|6636,DOGE/USDT,15m,deep,short,1771839000000,1771839000000,-1.271782649458177,accepted,10274.858115524383,10209.521184139541,-65.33693138484226,0.5
XRP/USDT|15m|ote|6647:high:6593:1.4011:structural|6655,XRP/USDT,15m,ote,long,1771856100000,1771895700000,-1.0335318387311938,accepted,10209.521184139541,10156.761858129497,-52.75932601004408,0.5
