time,open,high,low,close,GGI Mean,GGI Upper Outer,GGI Upper Inner,GGI Lower Inner,GGI Lower Outer,Shapes,Shapes
1782061200,64111.1,64193.8,64032,64110,63651.629667570975,67082.09412743899,65630.81941319864,61732.125174759305,60396.59333891277,0,0
1782064800,64110,64212.6,63909.8,64174.8,63650.51702084105,67052.73795139912,65613.58602622067,61746.18036272776,60420.92300476807,0,0
1782068400,64174.8,64267.5,64127.4,64169.9,63649.96963446191,67023.20033462995,65596.48896322079,61761.21159075224,60446.51127133156,0,0
1782072000,64169.9,64239.7,63648,63817.9,63649.68870899906,66997.61922816363,65581.76253308482,61774.534813831575,60469.05725046204,0,0
1782075600,63817.9,63935.2,63467.9,63773.6,63649.4931920742,66974.47467242241,65568.46198518036,61786.686174270144,60489.58208963836,0,0
1782079200,63773.6,63836.9,63538.2,63767.4,63649.36856815587,66952.02801057337,65555.58860553228,61798.577440933266,60509.62516751783,0,0
1782082800,63767.4,63767.4,63209.3,63283.4,63649.02758906701,66932.51457306117,65544.2962006427,61808.56226806337,60526.61757704722,0,0
1782086400,63283.4,64084.7,63279.8,63870.9,63648.79412771605,66918.54044670514,65536.21318793394,61815.732048708815,60538.81281434685,0,0
1782090000,63870.9,64827.6,63822.8,64572.8,63649.299067809996,66912.39172819574,65532.91707776316,61819.82204479336,60545.33647937737,0,0
1782093600,64572.8,64649.3,64207.8,64225,63650.46496769247,66908.24829764871,65531.05002253257,61823.84822477888,60551.30411695175,0,0
1782097200,64225,64434.6,63859.1,63931.6,63651.98875970128,66907.05327198362,65531.02093112741,61826.83583280829,60555.28490539095,0,0
1782100800,63931.6,64088.1,63835,64062.5,63653.77677996081,66905.48986604117,65530.894680848156,61830.42850378243,60560.102115172296,0,0
1782104400,64062.5,64313.3,64052.1,64221.1,63656.00786317312,66903.84722960908,65530.913166572325,61834.74548533149,60565.83447540607,0,0
1782108000,64221.1,64307.1,63916.9,63961,63658.532410044754,66903.24584763774,65531.65241719081,61838.95261486886,60571.183015985225,0,0
1782111600,63961,64387.6,63931.3,64184.1,63661.43686444262,66904.38374041469,65533.548371930774,61842.80638436013,60575.68005364148,0,0
1782115200,64184.1,64325.7,64008.7,64136.9,63664.691847964285,66905.82717831928,65535.76924476754,61847.0346011825,60580.5676281913,0,0
1782118800,64136.9,64233,64016.4,64115.1,63668.24493278284,66906.55694769301,65537.71017214713,61852.10624803897,60586.668896890544,0,0
1782122400,64115.1,64252.8,64047.8,64112.6,63672.09534868386,66906.50673571823,65539.33289877733,61858.05602192086,60594.04270059697,0,0
1782126000,64112.6,64757.2,64070,64630.4,63676.559245242424,66910.69349856843,65543.63977260434,61862.66449925837,60598.74715540976,0,0
1782129600,64630.4,65200,64558.4,65122.5,63682.05638455354,66918.9200018875,65550.69814572495,61866.68365224634,60601.75964063782,0,0
1782133200,65122.5,65571,64917.8,65550,63688.90102601773,66931.46288992322,65560.80080192178,61870.447954976495,60603.42832447742,0,0
1782136800,65550,65596,64790.6,64937.7,63696.80394720946,66949.3422067336,65574.40632282996,61872.963258177166,60602.280759693065,0,0
1782140400,64937.7,65110.9,64718,64801,63705.49294186323,66968.17213634096,65588.89183480137,61876.17624624069,60601.770983136325,0,0
1782144000,64801,64828.5,64482.3,64689,63714.726386990915,66987.25118934967,65603.7529135929,61880.09341349717,60602.07407367909,0,0
1782147600,64689,64743.5,64350,64577.9,63724.36777769861,67006.90158823646,65619.1150940864,61884.33115632417,60602.638719535935,0,0
1782151200,64577.9,64707,64270.1,64306.9,63734.267133450594,67027.37213457304,65635.05612618962,61888.52492528308,60602.95484779735,0,0
1782154800,64306.9,64469.9,64203.5,64445.2,63744.35119069567,67046.91637792207,65650.54697168605,61893.50273768768,60604.46219210114,0,0
1782158400,64445.2,64635,64311.4,64407,63754.677117486935,67066.1797519555,65665.98091457224,61899.00459482827,60606.68535748074,0,0
1782162000,64407,64456.6,64104.9,64287.8,63765.063935862134,67085.26791457385,65681.34067334786,61904.69526141202,60609.18447731617,0,0
1782165600,64287.8,64370.1,63771,63941.1,63775.25371226613,67106.3243214447,65697.73967114121,61909.02466999993,60609.533113172794,0,0
1782169200,63941.1,64024.9,63843,63989.3,63785.17298677358,67125.12245588902,65712.73257445611,61914.154739231744,60611.40961979263,0,0
1782172800,63989.3,64135.8,63796.9,64120,63794.88660016806,67143.33293436088,65727.3013726816,61919.285766079505,60613.42769961857,0,0
1782176400,64120,64252.8,63860,64118,63804.45117327195,67161.54260678089,65741.8054989123,61924.18900922638,60615.165041063534,0,0
1782180000,64118,64243.1,64003.5,64164,63813.92153394991,67178.30346314925,65755.44170177761,61929.72742864306,60618.03248387981,0,0
1782183600,64164,64173.7,63938,64035.1,63823.208130359606,67193.53697344003,65768.1267910341,61935.80530267605,60621.930017783074,0,0
1782187200,64035.1,64063.7,63581,63597.9,63832.01932939967,67209.40665086251,65780.97085734847,61940.81112765581,60624.35148155803,0,0
1782190800,63597.9,63708.5,63323.7,63368,63840.09510359875,67224.64617131124,65793.1392044817,61945.0263677176,60625.945615996665,0,0
1782194400,63368,63375.1,62530,62907.4,63846.94331784101,67243.31437637139,65806.73758400208,61945.51379831056,60622.1184788003,0,0
1782198000,62907.4,63064.1,62831.7,62853.8,63852.589823027105,67259.15923379084,65818.20770903848,61945.6738343826,60618.557733314534,0,0
1782201600,62853.8,62916.5,61878.4,62344.8,63856.55310963861,67279.80055522392,65831.69224526653,61940.673799666605,60607.48309884055,0,0
1782205200,62344.8,62470,62300,62344.6,63858.89393995809,67296.3293232368,65842.13166488154,61935.393525691274,60597.03963417711,0,0
1782208800,62344.6,62555.3,62203.7,62280.4,63859.655613969175,67310.69543652482,65850.65770567607,61928.85169593731,60585.55165249218,0,0
1782212400,62280.4,62626.3,62280.4,62470.1,63859.0170613221,67323.03383464427,65857.42432776248,61921.250362643455,60573.23664370739,0,0
1782216000,62470.1,62522.4,62125.1,62230.6,63856.875515293075,67333.76832078889,65862.62926060327,61912.20417941582,60559.51793977749,0,0
1782219600,62230.6,62511.1,61921.9,62449.5,63853.29995570248,67344.89081383566,65867.43862271505,61900.750970250054,60542.73555070143,0,0
1782223200,62449.5,62822.5,62360.9,62461.2,63848.60720893297,67355.3306925825,65871.37754155695,61887.95186420281,60524.45442108931,0,0
1782226800,62461.2,62480,62166.2,62459.2,63842.67326506111,67363.45961589937,65873.46377015125,61874.48930651533,60505.90264914695,0,0
1782230400,62459.2,62804.4,62393.7,62519.4,63835.75939639827,67370.5343236543,65874.5266223964,61860.09048798852,60486.445871694465,0,0
1782234000,62519.4,62661.9,62288.5,62323.8,63827.76952688407,67376.07509878531,65874.25118899587,61844.86486364159,60466.332549111015,0,0
1782237600,62323.8,62421.7,62068,62210.4,63818.56941939353,67379.75941236911,65872.39586376175,61828.77894955264,60445.59728704362,0,0
1782241200,62210.4,62449.8,62197.4,62358.3,63808.32177269778,67380.75102622437,65868.55385242474,61812.52948971883,60425.29751358102,0,0
1782244800,62358.3,62514.6,62337.5,62437.1,63797.175905718126,67378.5071842966,65862.480100371,61796.63516075542,60406.20108148856,0,0
1782248400,62437.1,62631.8,62437.1,62562,63785.29437278542,67373.46214909981,65854.49237483648,61781.112138334865,60388.2248060671,0,0
1782252000,62562,62748,62482.3,62559,63772.77304507564,67366.50336021956,65845.13806421087,61765.63223077613,60370.7536980508,0,0
1782255600,62559,62772.3,62458.6,62693.7,63759.696603587676,67358.24660350951,65834.80476728262,61749.99569531416,60353.39570091687,0,0
