symbol,timeframe,scenario,entryAt,chopCut,alignCut,netRCanon,netRT100
BTC/USDT,30m,ote,1780644600000,true,false,0.3523473464627035,0.23104904793856135
BTC/USDT,30m,deep,1780869600000,true,false,1.2526722887949902,1.5322558944495057
BTC/USDT,30m,ote,1781024400000,false,false,-1.036218576541177,0.2419562691806258
BTC/USDT,30m,ote,1781575200000,true,false,0.20448787253155512,0.09465752727711814
BTC/USDT,30m,deep,1781618400000,true,false,0.9506588162560172,1.253098472355521
BTC/USDT,30m,ote,1781710200000,true,false,-1.1279335963854529,0.16334339502838635
BTC/USDT,30m,deep,1781712000000,true,false,-1.2639754103637904,-1.2639754103637904
BTC/USDT,30m,ote,1782075600000,true,false,1.272891197403845,0.11570926356160398
BTC/USDT,30m,deep,1782084600000,true,false,3.6774222019879828,1.2964143485848547
BTC/USDT,30m,ote,1782145800000,true,false,-1.1178863277458622,-1.1178863277458622
BTC/USDT,30m,deep,1782163800000,true,false,-1.2418216063043122,-1.2418216063043122
BTC/USDT,1h,ote,1712649600000,false,false,-1.0173907101614375,0.2566221757322166
BTC/USDT,1h,ote,1712768400000,true,false,1.4041828432301307,0.24584314857363868
BTC/USDT,1h,deep,1712786400000,true,false,3.946086164342636,1.5626961119866025
BTC/USDT,1h,ote,1713301200000,true,false,0.372870495180373,0.24999349290871797
BTC/USDT,1h,ote,1713567600000,true,false,0.3749971371628261,0.25205069462906443
BTC/USDT,1h,ote,1714068000000,true,false,1.397819503286371,0.23947980862987955
BTC/USDT,1h,ote,1714269600000,true,false,1.4081396677477396,0.24979997309125038
BTC/USDT,1h,ote,1715292000000,true,false,0.35782511565825187,0.23610545027291285
BTC/USDT,1h,ote,1715349600000,true,true,-1.0486332767882387,0.22984283290924512
BTC/USDT,1h,deep,1715349600000,true,true,-1.0993271087841767,1.5312546247818501
BTC/USDT,1h,ote,1715968800000,false,false,0.34403249046567574,0.22346794383169316
BTC/USDT,1h,ote,1716469200000,true,false,-1.0075230391985222,0.2650801794147163
BTC/USDT,1h,deep,1716469200000,true,false,-1.0448813221726387,1.5779224418774473
BTC/USDT,1h,ote,1716836400000,true,true,0.3045118583767031,0.18698736036494648
BTC/USDT,1h,deep,1716858000000,true,true,-1.2022026803106571,1.443075563473468
BTC/USDT,1h,ote,1716836400000,true,true,0.36793298787959,0.2455299414445383
BTC/USDT,1h,ote,1716890400000,true,false,0.35335195938558694,0.2319763829443009
BTC/USDT,1h,ote,1718193600000,true,false,1.4086739790439162,0.25033428438742666
BTC/USDT,1h,deep,1718193600000,true,false,3.9247718458740595,1.5413817935180534
BTC/USDT,1h,ote,1718186400000,true,false,1.4117065071655595,0.2533668125090712
BTC/USDT,1h,deep,1718193600000,true,false,3.94057014675204,1.5571800943960212
BTC/USDT,1h,ote,1718647200000,true,false,1.4144800871566385,0.25614039250015125
BTC/USDT,1h,ote,1719784800000,false,false,0.38825649218670866,0.2641959516837969
BTC/USDT,1h,ote,1719928800000,true,false,-1.0450707371005374,0.2328964383558484
BTC/USDT,1h,deep,1719975600000,true,false,-1.0919968569660272,-1.0919968569660272
BTC/USDT,1h,ote,1721761200000,true,false,0.3593201377295946,0.2375796182291571
BTC/USDT,1h,ote,1721952000000,true,false,-1.0443007000577793,0.23502873473782188
BTC/USDT,1h,ote,1722297600000,true,false,-1.0367728947173307,0.24000887468431273
BTC/USDT,1h,ote,1722542400000,true,true,1.4163768044020002,0.25803710974551125
BTC/USDT,1h,ote,1723129200000,true,false,-1.0084913060733383,0.26572250101020267
BTC/USDT,1h,ote,1723640400000,true,false,-1.036282760550294,0.24042898968462562
BTC/USDT,1h,deep,1723644000000,true,false,-1.073914790032804,-1.073914790032804
BTC/USDT,1h,ote,1723788000000,false,false,-1.025372158578374,0.2512531988630301
BTC/USDT,1h,deep,1723946400000,false,false,-1.0529458550853452,-1.0529458550853452
BTC/USDT,1h,ote,1724792400000,false,false,-1.0154292235437492,-1.0154292235437492
BTC/USDT,1h,deep,1724796000000,false,false,-1.0310067269774528,-1.0310067269774528
BTC/USDT,1h,ote,1724954400000,true,true,-1.0440120015786398,0.2338039259460466
BTC/USDT,1h,deep,1724968800000,true,true,-1.089818411625159,-1.089818411625159
BTC/USDT,1h,ote,1725368400000,true,false,-1.0607238262378786,0.2194795048095533
BTC/USDT,1h,deep,1725372000000,true,false,-1.1242045220496666,-1.1242045220496666
BTC/USDT,1h,ote,1725901200000,false,false,-1.00996264661239,-1.00996264661239
BTC/USDT,1h,ote,1726059600000,false,false,1.4095780669800755,0.2523961331378361
BTC/USDT,1h,ote,1727049600000,true,false,0.2962893915790231,0.17939739101324764
BTC/USDT,1h,deep,1727049600000,true,false,1.1395488528301354,1.4274585061162617
BTC/USDT,1h,ote,1727686800000,true,true,1.4167631508930443,0.25958121705080517
BTC/USDT,1h,ote,1727460000000,true,true,-1.0967167415757049,0.1886284345199801
BTC/USDT,1h,deep,1727654400000,true,true,-1.1982632431374458,-1.1982632431374458
BTC/USDT,1h,ote,1729728000000,true,false,0.3578357593340336,0.23611527520440256
BTC/USDT,1h,ote,1729839600000,true,false,1.3898516895206936,0.23266975567845546
BTC/USDT,1h,deep,1729879200000,true,false,3.918079130793876,1.5370712773907427
BTC/USDT,1h,ote,1730757600000,true,true,-1.0597202553322773,0.22181197307396713
BTC/USDT,1h,deep,1730782800000,true,true,-1.1236202112334306,-1.1236202112334306
BTC/USDT,1h,ote,1730833200000,true,false,1.3879213072744645,0.23073937343222573
BTC/USDT,1h,ote,1731013200000,true,false,1.3704129086423587,0.2132309748001202
BTC/USDT,1h,ote,1731531600000,true,false,1.401631854405373,0.2444499205631353
BTC/USDT,1h,deep,1731625200000,true,false,3.9423178993786063,1.5613100459754627
BTC/USDT,1h,ote,1732050000000,true,false,1.3823638795155482,0.225181945673308
BTC/USDT,1h,ote,1733148000000,true,true,0.32163669076513446,0.20270075037157334
BTC/USDT,1h,deep,1733342400000,true,true,-1.1694971515949275,-1.1694971515949275
BTC/USDT,1h,ote,1734602400000,false,false,0.3754871003089485,0.25240882071971116
BTC/USDT,1h,ote,1734706800000,true,false,-1.012772352782285,0.26205303240253436
BTC/USDT,1h,ote,1736262000000,true,false,-1.11360036025518,-1.11360036025518
BTC/USDT,1h,deep,1736262000000,true,false,-1.2330028354988765,-1.2330028354988765
BTC/USDT,1h,ote,1736776800000,true,true,0.3659219700102614,0.24357946967477015
BTC/USDT,1h,deep,1736802000000,true,true,-1.071366822796434,-1.071366822796434
BTC/USDT,1h,ote,1737327600000,true,false,0.3848331022572859,0.2611300470239497
BTC/USDT,1h,ote,1737320400000,true,false,-1.05212659480017,0.2268485603275903
BTC/USDT,1h,deep,1737324000000,true,false,-1.1065149306621294,-1.1065149306621294
BTC/USDT,1h,ote,1737986400000,true,false,0.3811163552229731,0.2576050560249638
BTC/USDT,1h,ote,1738346400000,false,false,0.341801818140799,0.22140886168565477
BTC/USDT,1h,deep,1738400400000,false,false,-1.1195730554125358,-1.1195730554125358
BTC/USDT,1h,ote,1738346400000,true,false,-1.0236087038098183,-1.0236087038098183
BTC/USDT,1h,ote,1738609200000,true,false,1.4057909674328877,0.2474512727764015
BTC/USDT,1h,ote,1738609200000,false,false,1.4187235805914706,0.2603838859349829
BTC/USDT,1h,ote,1739066400000,true,false,0.35717788999141076,0.23550801119582973
BTC/USDT,1h,ote,1739278800000,true,false,-1.0642797120141012,0.21643160271564962
BTC/USDT,1h,deep,1739296800000,true,false,-1.1315210828352966,-1.1315210828352966
BTC/USDT,1h,ote,1740650400000,false,false,1.39203929784286,0.2336996031863743
BTC/USDT,1h,deep,1740927600000,false,false,-1.0950836750735438,1.5377096547238034
BTC/USDT,1h,ote,1740754800000,false,false,-1.0313147376781537,0.246159559634645
BTC/USDT,1h,deep,1740794400000,false,false,-1.0651732560602853,-1.0651732560602853
BTC/USDT,1h,ote,1741032000000,true,false,0.3808595882327243,0.2574621879243543
BTC/USDT,1h,ote,1741111200000,true,false,0.3837457383778163,0.2600321789371274
BTC/USDT,1h,deep,1741176000000,true,false,1.3172773569763454,1.5918913420015253
BTC/USDT,1h,ote,1741698000000,true,false,-1.0096009135408257,0.2647714088952145
BTC/USDT,1h,ote,1742871600000,true,false,-1.0345178284436292,0.24194178863319862
BTC/USDT,1h,ote,1744218000000,false,false,-1.0171652490504817,0.2582876927440791
BTC/USDT,1h,ote,1744030800000,false,false,-1.0113380480165164,0.26328243648747834
BTC/USDT,1h,ote,1744297200000,true,false,1.4109148869468533,0.2537329531046129
BTC/USDT,1h,ote,1746396000000,true,false,1.3732657445028367,0.21608381066059584
BTC/USDT,1h,deep,1746406800000,true,false,3.8839520292649827,1.502944175861846
BTC/USDT,1h,ote,1746320400000,true,false,1.3905701891860862,0.2333882553438484
BTC/USDT,1h,deep,1746399600000,true,false,3.919557509686558,1.5385496562834178
BTC/USDT,1h,ote,1746565200000,true,false,1.335875858860973,0.17869392501873882
BTC/USDT,1h,ote,1747130400000,true,false,0.33854573906035496,0.218309102644084
BTC/USDT,1h,deep,1747162800000,true,false,1.2242742170194734,1.5060422897336379
BTC/USDT,1h,ote,1747616400000,false,false,0.3633338071955335,0.24128454389002374
BTC/USDT,1h,deep,1747630800000,false,false,1.2774988807740535,1.554796993449103
BTC/USDT,1h,ote,1748476800000,true,false,1.3801294115444547,0.2217897168879671
BTC/USDT,1h,ote,1748919600000,true,false,0.318367752927692,0.19977741687355594
BTC/USDT,1h,deep,1749045600000,true,false,-1.1714998483253372,1.469392276603708
BTC/USDT,1h,ote,1749218400000,false,false,-1.0645635387843593,0.21766058725790022
BTC/USDT,1h,deep,1749297600000,false,false,-1.1335857106924254,-1.1335857106924254
BTC/USDT,1h,ote,1749207600000,false,false,-1.0501120650756102,-1.0501120650756102
BTC/USDT,1h,deep,1749297600000,false,false,-1.1038504794487691,-1.1038504794487691
BTC/USDT,1h,ote,1752660000000,true,true,0.35847653421679476,0.2367067597115689
BTC/USDT,1h,ote,1755172800000,false,false,-1.0331421944050654,0.24312090352339188
BTC/USDT,1h,ote,1754938800000,false,false,-1.0225891302065664,0.252166387122108
BTC/USDT,1h,ote,1755151200000,true,false,-1.0484879944482999,-1.0484879944482999
BTC/USDT,1h,deep,1755172800000,true,false,-1.0990281770585433,-1.0990281770585433
BTC/USDT,1h,ote,1755871200000,false,false,0.35333200840550355,0.23195796665499174
BTC/USDT,1h,ote,1755871200000,true,false,0.38122627977706763,0.2577065248441279
BTC/USDT,1h,ote,1757602800000,true,false,1.2813787224685866,0.12419678862634961
BTC/USDT,1h,ote,1757962800000,true,false,-1.1196595622037202,0.1704354243270229
BTC/USDT,1h,deep,1758042000000,true,false,-1.2469508269427332,-1.2469508269427332
BTC/USDT,1h,ote,1758081600000,true,false,0.3120370655041206,0.1939337054056448
BTC/USDT,1h,deep,1758132000000,true,false,1.1719511347807312,1.4573683048398893
BTC/USDT,1h,ote,1758308400000,false,false,0.3780395347412725,0.2548590616245534
BTC/USDT,1h,deep,1758294000000,false,false,-1.1376909519881828,-1.1376909519881828
BTC/USDT,1h,ote,1759860000000,false,false,1.3269516038737994,0.1697696700315592
BTC/USDT,1h,deep,1760025600000,false,false,1.1180881082858842,1.4076485880754224
BTC/USDT,1h,ote,1759852800000,true,false,-1.0117165488423125,-1.0117165488423125
BTC/USDT,1h,ote,1760047200000,true,false,1.3720493149594783,0.21370962030298746
BTC/USDT,1h,ote,1760936400000,true,false,0.36854144133631556,0.2459974432065112
BTC/USDT,1h,ote,1761080400000,true,false,0.3749714433486405,0.2520269772621239
BTC/USDT,1h,deep,1761130800000,true,false,1.3014443834346348,1.5769005343665654
BTC/USDT,1h,ote,1764345600000,true,false,-1.1125776518771435,0.17503336854733031
BTC/USDT,1h,deep,1764345600000,true,false,-1.2308985193074193,1.4184791300476307
BTC/USDT,1h,ote,1764687600000,true,false,0.3407732357349002,0.2203652534205899
BTC/USDT,1h,deep,1764698400000,true,false,-1.127093095846391,-1.127093095846391
BTC/USDT,1h,ote,1764669600000,true,false,-1.0229207024748193,-1.0229207024748193
BTC/USDT,1h,deep,1764687600000,true,false,-1.0479017595424294,-1.0479017595424294
BTC/USDT,1h,ote,1764943200000,true,false,0.37766808728055223,0.2545161870454269
BTC/USDT,1h,ote,1764939600000,true,false,-1.01213923035593,0.2611234441369379
BTC/USDT,1h,ote,1765144800000,false,false,0.3390004041951984,0.2188229411204839
BTC/USDT,1h,ote,1765375200000,true,false,0.3443677592393597,0.22377742269971027
BTC/USDT,1h,deep,1765418400000,true,false,-1.113887268894495,-1.113887268894495
BTC/USDT,1h,ote,1765414800000,true,false,-1.011576676513317,0.26160563314489316
BTC/USDT,1h,ote,1765980000000,true,false,0.3756710936732858,0.2525786607483296
BTC/USDT,1h,ote,1766113200000,true,false,-1.0297246086407024,-1.0297246086407024
BTC/USDT,1h,deep,1766127600000,true,false,-1.0619014198732775,-1.0619014198732775
BTC/USDT,1h,ote,1766674800000,true,false,0.3445029688708972,0.22380808400766333
BTC/USDT,1h,ote,1766592000000,true,false,-1.0417273076458637,0.23723449966232105
BTC/USDT,1h,deep,1766714400000,true,false,-1.0865980728001279,1.5449830281010026
BTC/USDT,1h,ote,1766757600000,true,false,0.3199903909068027,0.20127523654658352
BTC/USDT,1h,deep,1766761200000,true,false,1.1883158305045762,1.4724741778157497
BTC/USDT,1h,ote,1766998800000,false,false,1.383094221882219,0.22591228803998145
BTC/USDT,1h,deep,1766998800000,false,false,3.904175021988032,1.5231671685848887
BTC/USDT,1h,ote,1767718800000,true,false,0.3801716191029567,0.2568271394968773
BTC/USDT,1h,ote,1767970800000,false,false,0.33912497023600763,0.21884377757545648
BTC/USDT,1h,ote,1768575600000,true,false,-1.0223030465187535,-1.0223030465187535
BTC/USDT,1h,ote,1769187600000,true,false,1.4147352870174024,0.25639559236091325
BTC/USDT,1h,ote,1769194800000,false,false,-1.0861559984389766,0.19768050006575372
BTC/USDT,1h,deep,1769198400000,false,false,-1.1765335465262707,-1.1765335465262707
BTC/USDT,1h,ote,1769544000000,true,false,1.4184795218301844,0.26013982717369677
BTC/USDT,1h,ote,1769652000000,true,false,-1.08334798316084,-1.08334798316084
BTC/USDT,1h,deep,1769652000000,true,false,-1.170755797812619,-1.170755797812619
BTC/USDT,1h,ote,1770933600000,false,false,-1.0449798588079693,0.23444659866622986
BTC/USDT,1h,deep,1770987600000,false,false,-1.0932904948247744,-1.0932904948247744
BTC/USDT,1h,ote,1771254000000,true,false,-1.0357848535817484,0.24085576708623524
BTC/USDT,1h,ote,1771272000000,true,false,0.3427300985548154,0.22217158833127865
BTC/USDT,1h,ote,1771473600000,true,false,0.33725983770029233,0.21712211677325693
BTC/USDT,1h,deep,1771563600000,true,false,-1.1348783217772753,1.5035999575491823
BTC/USDT,1h,ote,1774278000000,true,true,-1.0303553296563495,0.24550964473657622
BTC/USDT,1h,deep,1774537200000,true,true,-1.061718557879295,-1.061718557879295
BTC/USDT,1h,ote,1774828800000,true,false,0.27035218986934595,0.15536121108315154
BTC/USDT,1h,deep,1774828800000,true,false,1.0839597414588973,1.3765212353700167
BTC/USDT,1h,ote,1775091600000,true,false,-1.0488536774655277,0.22965391804299484
BTC/USDT,1h,deep,1775095200000,true,false,-1.0997806033714783,-1.0997806033714783
BTC/USDT,1h,ote,1776938400000,true,false,0.36913748870181834,0.24664178835736367
BTC/USDT,1h,ote,1777453200000,true,false,0.33999199923127565,0.21964411203262604
BTC/USDT,1h,deep,1777640400000,true,false,-1.1288242127384287,-1.1288242127384287
BTC/USDT,1h,ote,1777435200000,true,false,0.3539039175953336,0.2324858828302205
BTC/USDT,1h,deep,1777640400000,true,false,-1.097997239383993,-1.097997239383993
BTC/USDT,1h,ote,1777507200000,true,false,-1.0612884900306672,0.2204677719039186
BTC/USDT,1h,deep,1777604400000,true,false,-1.1268469978117914,-1.1268469978117914
BTC/USDT,1h,ote,1777888800000,true,false,0.3675778505686101,0.24520212238824807
BTC/USDT,1h,ote,1778162400000,true,false,0.3429602429473037,0.22247817689165925
BTC/USDT,1h,ote,1778464800000,false,false,-1.0561251340900484,0.22342124093626403
BTC/USDT,1h,ote,1778612400000,true,false,0.3187999066453684,0.20008218041486928
BTC/USDT,1h,deep,1778774400000,true,false,3.8519287795970456,1.4685387272410513
BTC/USDT,1h,ote,1778767200000,true,true,-1.0978271449938315,0.18914892479264317
BTC/USDT,1h,deep,1778767200000,true,true,-1.2020286281810233,1.446042552060234
BTC/USDT,1h,ote,1778734800000,true,true,1.394055984743392,0.2357162900869026
BTC/USDT,1h,deep,1778770800000,true,true,3.9252492251526094,1.5418591727965987
BTC/USDT,1h,ote,1778810400000,true,false,-1.0555910411091605,0.2238790349198792
BTC/USDT,1h,deep,1778850000000,true,false,-1.1136433463659687,-1.1136433463659687
BTC/USDT,1h,ote,1779289200000,true,false,0.26344144939031017,0.14898206602558633
BTC/USDT,1h,ote,1780077600000,true,false,-1.1009493124630534,0.18500051661655315
BTC/USDT,1h,deep,1780293600000,true,false,-1.2069721455391589,-1.2069721455391589
BTC/USDT,1h,ote,1780808400000,false,false,-1.033265425880748,0.24448754117527968
BTC/USDT,1h,deep,1780869600000,false,false,-1.0691869757650996,1.5599068255596094
BTC/USDT,1h,ote,1781722800000,true,false,0.29868932607394405,0.18161271516240385
BTC/USDT,1h,deep,1781722800000,true,false,1.1444869379427112,1.432016738527861
BTC/USDT,1h,ote,1781913600000,true,false,0.37347833110086015,0.2505545722199367
BTC/USDT,1h,ote,1782151200000,true,false,-1.084235310062594,0.19932680438837094
BTC/USDT,1h,deep,1782187200000,true,false,-1.172581554212562,-1.172581554212562
ETH/USDT,15m,ote,1766322000000,true,false,0.14793093725637538,0.04245112548465235
ETH/USDT,15m,deep,1766322000000,true,false,0.8342877400092313,1.1456790173585378
ETH/USDT,15m,ote,1766320200000,true,false,-1.183328894465054,0.11438944632911252
ETH/USDT,15m,deep,1766322000000,true,false,-1.3764756833757446,1.2936987037033905
ETH/USDT,15m,ote,1766325600000,true,false,-1.10288887206948,0.18481030158493675
ETH/USDT,15m,deep,1766343600000,true,false,-1.212443595409975,-1.212443595409975
ETH/USDT,15m,ote,1766368800000,true,false,0.33837057881678606,0.21824156384810497
ETH/USDT,15m,deep,1766434500000,true,false,-1.1271762284937745,1.5073839507450535
ETH/USDT,15m,ote,1766970900000,true,false,1.307506347568955,0.15032441372670857
ETH/USDT,15m,deep,1767009600000,true,false,-1.290212947502476,-1.290212947502476
ETH/USDT,15m,ote,1767000600000,true,false,1.3844699542216519,0.22728802037941462
ETH/USDT,15m,deep,1767009600000,true,false,3.9070057173251707,1.525997863922037
ETH/USDT,15m,ote,1766991600000,true,false,1.3983819205403158,0.24119998669807646
ETH/USDT,15m,deep,1767009600000,true,false,3.9356308626824337,1.5546230092792899
ETH/USDT,15m,ote,1767363300000,true,false,0.21367142240673265,0.10313465023882376
ETH/USDT,15m,ote,1767513600000,false,false,1.360552521457105,0.20337058761486498
ETH/USDT,15m,ote,1767591000000,true,false,1.3348426312199195,0.17766069737767842
ETH/USDT,15m,deep,1767594600000,true,false,3.8048929532430185,1.423885099839904
ETH/USDT,15m,ote,1767721500000,true,false,0.3375984760392754,0.21752885359193996
ETH/USDT,15m,ote,1767921300000,true,true,0.30027895877331334,0.18298592084066057
ETH/USDT,15m,ote,1769024700000,false,false,0.37694256936810533,0.2537523306204707
ETH/USDT,15m,ote,1769024700000,false,false,1.4203144447264253,0.26197475006993587
